Quarter,REPORTING  DISTRICT,DIVISION,BURG  BUS,BURG  RES,BURG  OTH,ROBB  ST,ROBB  OTH,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE  THEFT,AUTO  THEFT,BUNCO,TOTAL,,
1991Q1,0665,6,11,8,11,18 ,9,0,1,21,62,5,7,1,1,14,1,56,0,226,,
1991Q1,0666,6,5,25,5,30 ,12,0,3,41,70,15,16,4,2,23,2,48,2,303,,
1991Q1,0667,6,13,34,1,31 ,7,2,2,59,33,8,4,2,0,54,3,72,1,326,,
1991Q1,0669,6,1,9,0,23 ,8,0,1,23,17,9,4,0,0,33,2,53,1,184,,
1991Q1,0671,6,16,14,0,10 ,8,0,0,4,44,4,8,1,1,15,0,44,0,169,,
1991Q1,0672,6,12,23,4,22 ,6,0,0,4,61,16,13,2,0,14,3,49,0,229,,
1991Q1,0674,6,4,7,1,4 ,4,0,2,2,27,5,4,0,1,3,1,15,0,80,,
1991Q1,0675,6,3,10,3,6 ,5,0,0,4,36,3,6,0,0,6,1,46,0,129,,
1991Q1,0676,6,11,16,2,19 ,3,1,1,23,54,10,5,0,2,13,1,41,0,202,,
1991Q1,0677,6,6,8,0,15 ,9,0,1,19,21,5,6,2,0,8,1,39,0,140,,
1991Q1,0678,6,0,5,0,12 ,1,0,2,10,8,2,2,0,1,2,0,37,0,82,,
1991Q1,0679,6,0,6,0,4 ,0,0,0,3,4,6,2,0,0,1,0,17,0,43,,
1991Q1,0691,6,11,6,3,5 ,0,0,2,3,26,3,4,2,0,9,1,28,0,103,,
1991Q1,0692,6,5,16,1,7 ,0,0,1,0,20,1,1,1,0,3,0,24,0,80,,
1991Q1,0693,6,5,4,0,2 ,0,0,0,1,6,0,1,0,0,0,0,11,0,30,,
1991Q1,0694,6,4,1,0,2 ,0,0,0,0,3,1,1,0,0,0,0,7,0,19,,
1991Q1,0695,6,0,4,1,4 ,0,0,0,0,12,3,0,0,0,2,1,19,0,46,,
1991Q1,0696,6,2,3,0,3 ,1,0,0,3,21,3,4,0,1,6,0,23,1,71,,
1991Q1,0697,6,5,22,2,29 ,4,1,1,19,23,8,2,0,1,9,1,63,0,190,,
1991Q1,0699,6,5,16,3,9 ,6,0,1,14,27,5,4,0,1,2,1,76,0,170,,
1991Q1,0700,7,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,5,,
1991Q1,0701,7,39,9,15,7,5,0,0,9,48,6,24,5,1,63,2,33,0,266,,
1991Q1,0702,7,12,7,0,10,7,0,0,4,35,3,8,4,1,30,1,28,0,150,,
1991Q1,0703,7,9,7,3,12,5,0,0,1,33,4,4,5,1,14,2,22,0,122,,
1991Q1,0704,7,4,3,1,3,1,0,0,0,6,0,1,1,0,4,1,13,1,39,,
1991Q1,0705,7,6,2,0,4,2,0,0,0,11,2,4,0,0,3,0,20,0,54,,
1991Q1,0706,7,3,8,3,4,2,0,0,2,5,2,4,0,0,5,3,22,0,63,,
1991Q1,0707,7,2,5,1,6,2,1,0,0,7,3,1,1,1,0,1,8,1,40,,
1991Q1,0708,7,2,13,2,19,2,0,1,16,18,5,2,1,0,5,0,40,0,126,,
1991Q1,0709,7,7,21,3,15,9,0,0,23,16,13,3,1,3,3,2,59,1,179,,
1991Q1,0713,7,0,3,2,5,1,0,0,1,9,3,7,0,0,4,1,9,1,46,,
1991Q1,0714,7,5,14,2,5,7,0,1,2,23,4,4,3,0,34,2,21,0,127,,
1991Q1,0715,7,1,6,0,2,1,0,0,1,6,2,4,0,0,2,0,20,0,45,,
1991Q1,0721,7,6,6,6,11,4,0,0,4,20,2,3,2,0,5,1,25,0,95,,
1991Q1,0723,7,4,2,0,3,5,0,0,1,26,1,4,3,0,20,0,8,0,77,,
1991Q1,0724,7,4,7,2,8,1,0,0,2,17,2,5,0,0,5,0,35,0,88,,
1991Q1,0725,7,2,3,1,1,3,0,0,2,10,1,1,0,0,2,0,5,1,32,,
1991Q1,0726,7,3,2,3,6,6,1,0,1,8,1,1,0,0,7,7,6,0,52,,
1991Q1,0727,7,0,0,0,2,1,0,0,2,6,5,3,0,0,2,0,5,0,26,,
1991Q1,0728,7,3,27,0,29,16,0,3,23,44,11,6,3,4,14,2,69,0,254,,
1991Q1,0729,7,12,20,2,47,27,0,0,23,62,12,7,5,2,22,0,109,0,350,,
1991Q1,0731,7,7,9,5,3,1,0,0,5,13,2,1,1,0,10,1,7,0,65,,
1991Q1,0732,7,6,17,1,11,6,0,0,5,18,1,6,0,3,6,0,27,0,107,,
1991Q1,0733,7,7,14,5,8,5,0,2,6,45,3,8,1,0,13,3,37,0,157,,
1991Q1,0734,7,0,12,1,4,1,2,0,4,18,2,4,1,0,3,0,16,0,68,,
1991Q1,0735,7,2,9,1,10,4,0,1,0,20,2,2,0,0,0,0,20,0,71,,
1991Q1,0736,7,3,7,0,17,3,0,1,5,8,0,1,0,4,3,1,20,0,73,,
1991Q1,0737,7,8,22,1,33,8,0,0,14,37,8,7,3,4,12,0,55,1,213,,
1991Q1,0738,7,11,11,3,18,5,1,1,17,46,6,6,1,5,10,1,65,0,207,,
1991Q1,0739,7,2,8,1,29,10,0,5,21,32,5,4,1,0,24,0,56,1,199,,
1991Q1,0741,7,3,8,6,9,4,0,0,2,18,1,2,0,1,6,0,28,0,88,,
1991Q1,0742,7,1,5,2,10,5,0,0,4,7,1,2,1,0,4,0,26,0,68,,
1991Q1,0743,7,3,9,1,8,2,0,0,13,10,3,1,1,1,4,0,12,1,69,,
1991Q1,0744,7,12,3,6,11,2,0,1,9,10,5,4,0,3,10,1,34,0,111,,
1991Q1,0746,7,2,4,2,18,7,0,2,8,11,2,2,0,0,2,0,34,0,94,,
1991Q1,0747,7,2,3,3,21,4,0,1,13,8,4,3,1,2,4,1,26,0,96,,
1991Q1,0748,7,3,7,5,15,3,1,1,16,8,4,2,1,1,7,0,21,0,95,,
1991Q1,0749,7,0,3,0,13,0,0,0,7,11,4,0,1,2,2,0,16,0,59,,
1991Q1,0751,7,4,11,4,9,6,0,1,7,8,5,3,0,2,7,0,20,0,87,,
1991Q1,0752,7,2,12,1,7,0,0,0,3,4,1,4,0,1,10,2,11,0,58,,
1991Q1,0753,7,3,3,1,7,3,0,1,15,4,4,3,0,1,2,0,10,0,57,,
1991Q1,0754,7,10,9,2,8,10,0,2,15,23,6,4,2,0,51,0,39,0,181,,
1991Q1,0755,7,3,4,0,3,1,1,1,1,6,3,0,0,0,5,0,4,0,32,,
1991Q1,0756,7,4,6,0,10,9,0,0,17,15,1,1,0,0,4,0,24,0,91,,
1991Q1,0757,7,3,8,2,29,9,0,2,38,22,18,4,0,1,37,0,34,1,208,,
1991Q1,0758,7,3,4,0,12,3,0,1,8,4,1,2,0,0,5,0,15,0,58,,
1991Q1,0759,7,2,3,2,12,2,0,0,4,6,2,4,0,0,3,1,9,0,50,,
1991Q1,0761,7,6,2,5,12,1,1,1,11,12,7,7,2,1,8,0,17,0,93,,
1991Q1,0762,7,5,9,0,5,1,0,0,10,9,3,2,0,0,4,0,12,0,60,,
1991Q1,0763,7,5,6,0,10,0,0,2,8,9,2,1,1,0,9,0,13,0,66,,
1991Q1,0764,7,2,8,3,7,2,2,0,27,11,4,3,0,0,8,3,24,0,104,,
1991Q1,0765,7,0,0,0,4,2,0,0,3,3,0,0,1,0,4,0,7,1,25,,
1991Q1,0766,7,2,4,11,15,3,0,2,12,4,5,1,0,0,8,3,14,0,84,,
1991Q1,0772,7,1,4,2,8,2,2,2,18,4,3,1,0,0,4,3,24,0,78,,
1991Q1,0773,7,0,4,0,6,7,0,1,14,2,3,1,0,1,2,1,9,1,52,,
1991Q1,0774,7,2,5,1,4,2,0,2,10,4,1,1,0,0,0,1,12,0,45,,
1991Q1,0775,7,0,1,0,3,5,0,0,7,1,0,3,0,0,2,0,1,0,23,,
1991Q1,0776,7,0,1,0,6,0,0,0,6,2,1,3,0,0,4,0,5,0,28,,
1991Q1,0777,7,6,5,0,15,5,0,1,14,6,2,1,2,0,3,3,16,1,80,,
1991Q1,0778,7,2,1,1,3,1,0,0,8,2,1,1,0,0,1,0,8,0,29,,
1991Q1,0779,7,1,2,0,2,1,0,0,3,1,3,2,0,0,1,0,4,1,21,,
1991Q1,0781,7,2,2,0,7,2,0,0,5,1,2,3,0,2,7,0,9,0,42,,
1991Q1,0782,7,7,7,6,16,2,2,1,13,11,1,1,0,0,5,1,20,0,93,,
1991Q1,0783,7,2,0,0,4,1,0,0,3,0,1,1,0,0,0,0,1,0,13,,
1991Q1,0784,7,6,5,2,11,7,0,1,17,3,7,2,1,0,6,1,16,0,85,,
1991Q1,0791,7,12,5,4,16,4,1,0,16,10,4,6,1,0,35,0,15,0,129,,
1991Q1,0792,7,0,0,1,5,3,0,1,1,4,1,1,0,0,5,0,12,0,34,,
1991Q1,0796,7,7,6,1,6,5,0,1,4,17,0,1,0,0,5,0,10,0,63,,
1991Q1,0800,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,
1991Q1,0801,8,1,8,2,0,1,0,0,3,5,1,11,0,0,3,8,5,0,48,,
1991Q1,0802,8,3,3,0,1,1,0,0,4,3,3,1,0,0,10,1,2,0,32,,
1991Q1,0803,8,0,1,3,0,0,0,0,4,5,0,0,0,0,0,5,2,0,20,,
1991Q1,0804,8,0,4,0,0,0,0,0,3,2,0,1,0,0,1,2,2,0,15,,
1991Q1,0805,8,1,6,0,0,1,0,0,1,6,1,3,0,0,2,0,5,0,26,,
1991Q1,0806,8,0,7,3,0,0,0,0,0,2,3,8,0,0,2,0,3,0,28,,
1991Q1,0807,8,0,5,1,0,0,0,0,1,4,1,5,0,0,1,1,4,0,23,,
1991Q1,0808,8,0,6,1,2,0,0,0,3,0,0,4,0,0,0,0,5,0,21,,
1991Q1,0809,8,0,8,0,0,0,0,0,3,1,1,2,0,0,1,0,1,0,17,,
1991Q1,0813,8,0,9,1,0,0,0,0,2,11,3,4,0,0,3,0,4,0,37,,
1991Q1,0814,8,0,5,2,0,1,0,3,1,11,0,3,0,0,3,3,4,0,36,,
1991Q1,0815,8,0,5,0,1,1,0,0,0,6,1,0,0,1,0,1,6,0,22,,
1991Q1,0816,8,2,3,3,2,0,0,0,0,5,3,0,0,0,1,1,5,0,25,,
1991Q1,0825,8,5,7,0,4,0,0,0,0,26,7,7,0,0,9,14,73,0,152,,
1991Q1,0826,8,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,4,0,11,,
1991Q1,0827,8,1,4,2,2,0,0,0,2,12,4,4,0,0,4,2,7,0,44,,
1991Q1,0828,8,16,4,3,3,1,0,0,5,10,7,21,1,0,29,0,13,0,113,,
1991Q1,0829,8,1,4,1,0,1,0,0,0,3,2,5,0,0,2,1,4,0,24,,
1991Q1,0831,8,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,6,,
1991Q1,0832,8,2,3,1,1,0,0,0,1,7,2,1,0,0,6,2,5,0,31,,
1991Q1,0833,8,5,4,0,0,0,1,0,1,5,2,3,0,0,3,0,2,0,26,,
1991Q1,0834,8,0,6,2,2,1,0,0,1,25,2,4,1,0,7,1,4,0,56,,
1991Q1,0835,8,0,1,0,0,0,0,0,0,5,2,2,0,0,0,1,1,0,12,,
1991Q1,0836,8,10,5,3,0,0,0,0,1,2,1,1,0,0,2,1,2,0,28,,
1991Q1,0837,8,0,4,3,4,1,0,0,5,26,7,3,0,0,3,8,26,0,90,,
1991Q1,0839,8,5,4,3,1,3,0,0,4,20,4,21,2,0,27,1,7,1,103,,
1991Q1,0841,8,2,20,2,6,3,0,1,4,37,5,6,0,0,6,6,29,0,127,,
1991Q1,0842,8,4,7,0,5,2,0,1,3,30,4,5,0,0,7,4,55,0,127,,
1991Q1,0843,8,7,8,2,3,4,0,1,9,39,6,14,0,1,14,2,42,0,152,,
1991Q1,0844,8,1,10,8,2,3,0,1,1,15,3,4,0,0,5,1,14,0,68,,
1991Q1,0845,8,2,5,2,0,2,0,0,2,12,2,4,0,0,4,2,16,0,53,,
1991Q1,0846,8,6,7,1,1,3,0,1,0,22,3,7,0,0,17,1,43,0,112,,
1991Q1,0847,8,6,3,4,2,4,0,0,1,12,3,12,2,1,12,1,24,0,87,,
1991Q1,0848,8,2,9,1,1,1,0,0,3,8,1,4,2,0,2,0,9,0,43,,
1991Q1,0849,8,0,0,2,0,0,0,1,0,3,2,8,0,0,5,0,3,0,24,,
1991Q1,0851,8,3,10,1,3,2,0,0,2,47,7,5,0,0,6,1,38,0,125,,
1991Q1,0852,8,1,13,0,5,2,0,0,2,50,5,2,0,1,23,5,44,0,153,,
1991Q1,0853,8,3,5,0,1,0,0,0,2,30,6,1,0,0,2,6,14,0,70,,
1991Q1,0854,8,3,9,3,2,3,0,0,6,32,6,5,0,0,11,3,36,0,119,,
1991Q1,0855,8,2,8,2,5,2,0,0,11,42,9,6,0,0,6,5,27,0,125,,
1991Q1,0856,8,3,1,5,0,1,0,0,1,4,1,4,0,0,12,0,1,0,33,,
1991Q1,0857,8,2,9,0,5,2,0,0,3,20,8,9,0,2,7,3,19,0,89,,
1991Q1,0858,8,3,4,4,7,0,0,0,2,3,6,0,1,0,4,0,14,0,48,,
1991Q1,0859,8,6,15,4,6,1,0,0,3,28,8,4,0,0,3,3,30,0,111,,
1991Q1,0861,8,5,4,6,6,6,0,0,2,25,5,10,0,0,13,2,45,0,129,,
1991Q1,0862,8,6,4,0,2,1,0,0,5,18,5,3,2,1,10,0,11,0,68,,
1991Q1,0863,8,8,2,0,0,1,0,0,0,2,0,2,0,0,6,1,7,0,29,,
1991Q1,0864,8,17,5,1,7,5,0,0,3,23,3,23,2,1,84,0,27,0,201,,
1991Q1,0865,8,5,10,5,2,2,0,0,3,13,5,5,0,0,4,2,17,0,73,,
1991Q1,0866,8,2,5,4,1,0,0,0,2,3,1,5,0,0,1,2,10,0,36,,
1991Q1,0867,8,2,4,1,4,1,0,0,0,5,0,3,1,1,5,1,11,0,39,,
1991Q1,0868,8,11,13,1,12,7,0,0,4,13,7,4,0,1,13,0,40,0,126,,
1991Q1,0869,8,5,23,1,25,15,0,0,16,10,7,4,0,2,24,4,46,1,183,,
1991Q1,0871,8,2,1,1,1,0,0,0,1,5,3,2,0,0,0,0,1,0,17,,
1991Q1,0872,8,2,14,2,1,1,0,0,1,14,1,4,0,0,6,1,6,0,53,,
1991Q1,0873,8,2,7,1,3,0,0,1,2,8,1,1,0,0,1,2,12,0,41,,
1991Q1,0896,8,0,7,2,3,1,0,0,0,12,0,2,1,1,2,1,10,0,42,,
1991Q1,0897,8,0,6,0,2,2,0,0,6,14,1,1,0,0,8,1,10,0,51,,
1991Q1,0898,8,4,9,4,8,6,0,2,9,15,0,4,0,1,16,3,18,0,99,,
1991Q1,0899,8,2,2,0,3,5,0,0,2,2,1,3,0,0,2,0,13,0,35,,
1991Q1,0900,9,0,2,0,2,0,0,0,1,2,1,0,0,0,3,0,0,0,11,,
1991Q1,0909,9,9,24,6,13,5,1,4,45,25,8,10,2,1,38,3,67,0,261,,
1991Q1,0917,9,0,15,2,7,1,0,2,15,21,4,3,0,0,7,1,28,0,106,,
1991Q1,0918,9,15,12,2,25,9,0,0,11,18,5,9,2,6,83,0,72,0,269,,
1991Q1,0919,9,2,8,3,3,5,0,1,9,14,2,3,0,1,1,1,13,0,66,,
1991Q1,0921,9,12,11,16,7,3,0,0,9,27,11,7,0,0,6,2,28,0,139,,
1991Q1,0923,9,0,2,0,14,2,2,1,20,17,8,3,0,0,5,1,17,0,92,,
1991Q1,0924,9,0,20,1,1,0,0,0,10,5,2,3,0,0,1,0,4,0,47,,
1991Q1,0925,9,3,5,3,11,2,0,0,26,16,4,4,1,0,6,2,32,0,115,,
1991Q1,0926,9,2,3,2,3,3,0,1,13,18,4,2,0,0,5,1,22,0,79,,
1991Q1,0927,9,2,10,0,3,7,0,2,11,27,6,1,1,0,7,2,45,0,124,,
1991Q1,0928,9,6,10,1,2,2,0,0,3,15,3,5,0,0,0,0,11,0,58,,
1991Q1,0929,9,0,2,3,1,0,0,0,4,7,1,0,0,0,1,0,9,0,28,,
1991Q1,0932,9,11,13,3,2,7,0,0,12,9,0,10,0,0,3,1,21,0,92,,
1991Q1,0934,9,1,2,0,0,1,0,0,3,2,2,0,0,0,1,1,5,0,18,,
1991Q1,0935,9,4,10,1,4,4,0,0,4,18,4,2,0,0,5,0,15,0,71,,
1991Q1,0936,9,12,20,5,6,2,0,2,24,23,5,7,1,0,16,4,39,0,166,,
1991Q1,0937,9,1,7,0,2,4,0,2,14,19,5,3,0,0,1,0,20,0,78,,
1991Q1,0938,9,3,9,1,12,8,0,1,15,15,3,5,0,2,14,3,29,0,120,,
1991Q1,0939,9,15,0,1,0,2,0,0,4,12,4,3,0,0,43,0,16,0,100,,
1991Q1,0941,9,2,17,2,8,1,0,0,4,15,3,0,0,0,2,2,25,0,81,,
1991Q1,0942,9,0,7,5,1,5,0,0,12,16,2,0,0,3,11,2,23,0,87,,
1991Q1,0944,9,5,24,1,5,5,0,2,10,10,3,5,0,1,8,2,26,0,107,,
1991Q1,0945,9,3,43,7,8,5,0,1,14,14,6,4,0,0,7,3,26,0,141,,
1991Q1,0946,9,5,22,2,3,4,0,3,15,34,2,2,0,0,31,6,47,0,176,,
1991Q1,0948,9,2,14,1,7,5,0,1,26,19,5,8,0,1,17,2,40,0,148,,
1991Q1,0949,9,8,22,1,5,9,0,2,17,27,6,5,1,0,8,0,47,0,158,,
1991Q1,0952,9,1,9,0,2,2,0,1,18,14,2,2,1,0,5,1,18,0,76,,
1991Q1,0955,9,7,18,7,3,4,0,3,16,28,7,7,0,0,38,5,23,0,166,,
1991Q1,0956,9,4,13,1,4,8,0,1,19,14,6,8,1,0,9,5,9,0,102,,
1991Q1,0957,9,3,7,2,6,7,1,3,19,29,9,2,1,0,5,2,29,0,125,,
1991Q1,0958,9,1,9,1,5,2,0,4,20,13,11,3,0,0,7,3,22,0,101,,
1991Q1,0961,9,1,2,1,0,0,0,0,1,18,0,4,0,1,1,0,7,0,36,,
1991Q1,0962,9,2,5,3,5,0,0,0,6,17,2,5,0,0,2,0,26,0,73,,
1991Q1,0963,9,1,7,3,2,3,0,0,8,34,5,4,0,0,5,2,39,0,113,,
1991Q1,0964,9,2,12,0,2,2,0,0,9,13,5,5,0,0,11,1,15,0,77,,
1991Q1,0965,9,0,8,1,6,1,0,0,9,9,2,0,0,0,5,0,27,0,68,,
1991Q1,0966,9,1,5,2,0,1,0,0,5,8,1,5,0,0,1,1,16,0,46,,
1991Q1,0968,9,0,6,0,0,1,0,0,1,7,3,1,0,0,2,4,16,0,41,,
1991Q1,0969,9,2,7,6,3,1,0,1,12,22,1,4,0,0,9,1,37,0,106,,
1991Q1,0971,9,3,10,3,4,1,0,1,5,18,0,4,0,0,2,0,18,0,69,,
1991Q1,0972,9,0,14,2,1,5,0,0,2,16,3,6,0,0,12,2,23,0,86,,
1991Q1,0973,9,11,4,6,2,2,0,0,6,27,7,8,1,1,14,3,26,0,118,,
1991Q1,0974,9,2,8,1,5,4,0,0,2,43,4,6,0,0,14,0,22,0,111,,
1991Q1,0975,9,1,3,1,0,0,0,0,5,4,3,2,0,0,2,0,4,0,25,,
1991Q1,0976,9,16,12,0,1,2,0,0,13,34,7,11,0,2,55,5,32,0,190,,
1991Q1,0979,9,0,11,4,2,2,0,0,2,12,2,2,1,0,5,6,27,0,76,,
1991Q1,0981,9,4,4,2,1,2,0,0,4,9,0,6,0,0,5,0,4,0,41,,
1991Q1,0983,9,7,5,5,0,3,0,0,6,25,3,3,0,0,2,0,12,0,71,,
1991Q1,0984,9,2,5,0,4,1,0,1,1,19,1,3,1,0,4,0,12,1,55,,
1991Q1,0986,9,9,12,6,6,8,0,0,8,39,7,6,0,2,14,1,45,0,163,,
1991Q1,0988,9,8,8,7,5,3,0,0,6,36,3,4,0,1,0,1,42,0,124,,
1991Q1,0989,9,0,5,0,1,0,0,0,0,5,0,0,0,0,0,0,8,0,19,,
1991Q1,0991,9,0,8,0,2,0,0,0,1,2,2,1,0,0,0,0,2,0,18,,
1991Q1,0993,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,
1991Q1,0995,9,0,9,0,2,0,0,0,3,5,4,2,0,0,1,3,8,0,37,,
1991Q1,0999,9,0,6,0,1,0,0,0,4,9,2,5,0,0,1,1,7,0,36,,
1991Q1,1000,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,
1991Q1,1001,10,1,11,2,1,1,0,0,3,4,2,0,0,0,3,5,9,0,42,,
1991Q1,1002,10,0,8,2,0,0,0,0,4,1,1,1,0,0,0,2,4,0,23,,
1991Q1,1003,10,0,6,6,0,4,0,1,7,10,4,2,0,0,0,1,9,0,50,,
1991Q1,1004,10,9,18,0,5,2,0,1,17,26,4,7,2,0,6,0,24,0,121,,
1991Q1,1005,10,3,19,5,4,3,1,0,8,13,2,2,0,0,5,5,18,0,88,,
1991Q1,1013,10,1,25,5,4,3,0,0,10,17,8,3,0,0,9,1,28,1,115,,
1991Q1,1014,10,0,10,5,0,0,0,0,8,5,0,2,0,1,1,0,11,0,43,,
1991Q1,1015,10,3,28,4,1,3,0,0,22,9,4,4,0,1,14,5,16,0,114,,
1991Q1,1016,10,5,9,1,4,1,0,0,12,33,4,1,0,0,7,1,23,0,101,,
1991Q1,1017,10,3,13,3,0,2,0,0,4,10,1,1,0,0,5,2,11,0,55,,
1991Q1,1018,10,1,13,2,0,0,0,1,0,12,1,1,0,0,4,2,8,0,45,,
1991Q1,1019,10,1,8,1,2,1,0,0,2,5,2,3,0,0,2,5,13,0,45,,
1991Q1,1021,10,0,16,4,1,1,0,0,3,13,1,7,0,2,5,1,10,0,64,,
1991Q1,1022,10,3,12,3,1,5,0,0,3,18,3,5,0,0,8,9,18,0,88,,
1991Q1,1023,10,9,35,5,8,7,1,2,18,43,12,5,0,0,10,4,17,0,176,,
1991Q1,1024,10,0,13,0,5,4,0,3,13,27,6,2,0,0,13,2,15,0,103,,
1991Q1,1025,10,1,18,8,5,9,0,0,17,39,5,4,0,2,16,7,39,0,170,,
1991Q1,1026,10,4,23,2,2,1,0,0,10,27,7,6,1,0,10,6,29,0,128,,
1991Q1,1027,10,7,25,1,6,1,0,1,8,38,9,6,0,0,9,3,27,0,141,,
1991Q1,1028,10,6,11,1,4,4,0,0,13,20,3,4,0,0,18,5,20,0,109,,
1991Q1,1029,10,4,13,2,1,2,0,0,6,5,5,1,0,0,2,1,16,0,58,,
1991Q1,1031,10,15,7,3,7,2,0,1,12,49,5,4,0,0,17,2,19,0,143,,
1991Q1,1032,10,0,2,1,0,0,0,0,9,11,0,0,0,0,1,0,9,0,33,,
1991Q1,1033,10,1,8,3,1,3,0,0,7,11,0,3,0,0,3,5,10,0,55,,
1991Q1,1034,10,4,5,2,2,1,0,0,1,3,1,3,0,0,16,5,11,0,54,,
1991Q1,1035,10,5,8,2,1,1,0,0,7,13,2,2,0,1,4,1,19,0,66,,
1991Q1,1036,10,1,7,3,4,0,0,0,11,10,5,1,0,0,5,2,12,0,61,,
1991Q1,1037,10,3,5,2,2,0,0,0,3,5,2,1,0,0,5,0,10,0,38,,
1991Q1,1038,10,6,6,2,7,2,0,1,7,18,8,4,0,1,9,5,32,0,108,,
1991Q1,1039,10,2,2,5,3,2,0,0,6,7,5,2,0,1,4,0,10,0,49,,
1991Q1,1041,10,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,5,,
1991Q1,1043,10,1,13,0,2,1,0,0,9,50,6,5,0,1,8,1,29,0,126,,
1991Q1,1044,10,0,3,0,2,0,0,0,1,3,0,0,0,0,1,0,6,0,16,,
1991Q1,1045,10,1,3,0,1,0,0,0,2,7,2,2,0,0,12,0,7,0,37,,
1991Q1,1046,10,4,12,4,6,2,0,0,12,22,3,7,0,0,9,0,31,0,112,,
1991Q1,1047,10,1,9,2,2,3,0,2,15,11,5,2,0,0,31,2,20,0,105,,
1991Q1,1048,10,1,7,2,2,0,0,1,5,11,2,2,0,0,1,3,17,0,54,,
1991Q1,1049,10,2,4,7,3,2,0,0,7,5,2,5,0,0,10,3,6,0,56,,
1991Q1,1051,10,0,21,7,1,2,0,0,10,12,3,6,0,0,6,8,5,0,81,,
1991Q1,1052,10,0,9,3,2,1,0,0,6,10,4,2,0,1,6,1,6,0,51,,
1991Q1,1053,10,7,6,1,2,2,0,0,1,10,5,13,2,2,136,2,18,0,207,,
1991Q1,1054,10,0,7,1,1,0,0,0,4,2,2,2,0,0,7,3,4,0,33,,
1991Q1,1055,10,2,18,2,8,3,0,0,9,25,5,11,0,0,7,2,28,0,120,,
1991Q1,1056,10,11,0,2,4,5,1,0,2,36,5,37,0,1,138,2,42,0,286,,
1991Q1,1065,10,4,1,0,1,3,0,0,3,33,7,9,1,0,6,0,25,0,93,,
1991Q1,1066,10,2,2,1,1,0,0,0,1,2,0,1,0,0,0,1,7,0,18,,
1991Q1,1067,10,11,13,3,3,0,0,1,13,64,6,10,0,0,13,0,47,0,184,,
1991Q1,1068,10,0,11,4,4,3,0,1,6,29,5,3,1,0,1,1,31,0,100,,
1991Q1,1069,10,2,9,1,5,1,0,0,5,31,4,4,0,0,4,2,22,1,91,,
1991Q1,1071,10,0,6,0,1,1,0,0,1,8,3,1,0,0,1,0,4,0,26,,
1991Q1,1072,10,0,6,0,0,0,0,0,1,4,1,1,0,1,2,1,2,0,19,,
1991Q1,1074,10,6,6,4,3,1,0,0,10,17,3,8,0,3,4,5,18,0,88,,
1991Q1,1075,10,2,13,0,1,2,0,0,5,43,8,11,1,0,22,1,32,1,142,,
1991Q1,1076,10,4,4,0,2,3,0,0,5,71,8,6,0,2,4,3,42,0,154,,
1991Q1,1077,10,5,5,5,2,1,0,1,4,18,2,7,0,0,6,0,11,0,67,,
1991Q1,1078,10,0,2,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,9,,
1991Q1,1079,10,2,4,1,1,0,0,0,5,6,3,5,0,0,3,0,6,0,36,,
1991Q1,1081,10,0,8,1,0,0,0,0,1,2,0,2,0,0,5,1,1,0,21,,
1991Q1,1082,10,3,4,1,1,0,0,0,1,8,2,3,0,0,1,1,3,0,28,,
1991Q1,1083,10,2,9,1,2,6,0,1,5,19,0,4,0,1,9,2,19,0,80,,
1991Q1,1084,10,5,10,2,2,6,0,1,12,22,1,11,1,0,23,1,16,0,113,,
1991Q1,1085,10,6,6,2,0,6,0,1,2,9,2,7,1,0,4,2,9,0,57,,
1991Q1,1086,10,11,10,2,6,7,0,0,8,45,10,10,0,1,25,2,32,0,169,,
1991Q1,1087,10,1,13,1,1,0,0,0,2,2,5,1,0,0,7,2,9,0,44,,
1991Q1,1088,10,4,4,0,0,0,0,1,1,9,0,1,0,0,3,0,6,0,29,,
1991Q1,1089,10,3,6,1,1,2,0,0,1,9,3,3,0,0,6,0,3,0,38,,
1991Q1,1091,10,3,13,0,1,4,0,0,3,9,4,4,0,0,5,1,7,0,54,,
1991Q1,1092,10,1,5,1,0,1,1,1,4,13,1,3,1,0,5,0,3,0,40,,
1991Q1,1093,10,0,5,0,0,1,0,0,1,4,1,5,0,0,3,3,8,0,31,,
1991Q1,1094,10,0,4,0,0,0,0,0,1,3,0,5,0,0,0,0,1,0,14,,
1991Q1,1095,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,
1991Q1,1096,10,0,3,0,0,0,0,0,1,7,3,3,0,0,1,0,2,0,20,,
1991Q1,1097,10,0,6,0,0,0,0,0,2,3,0,1,0,1,2,0,1,0,16,,
1991Q1,1098,10,0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,,
