QUARTER,REPORTING  DISTRICT,DIVISION,BURG  BUS-,BURG  RES-,BURG  OTH-,ROBB  ST-,ROBB  OTH-,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE THEFT,AUTO  THEFT,BUNCO,TOTAL
1997Q4,785,7,0,1,0,1,0,0,1,3,1,0,0,0,0,2,0,1,0,10
1997Q4,786,7,0,0,0,5,0,0,1,2,0,0,1,1,0,7,0,2,0,19
1997Q4,787,7,1,1,0,3,2,0,0,5,4,7,1,0,1,1,0,12,0,38
1997Q4,788,7,0,1,0,2,3,0,0,2,6,1,1,0,0,3,0,3,0,22
1997Q4,789,7,0,0,0,1,2,0,0,5,1,4,0,1,0,2,0,3,0,19
1997Q4,793,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1997Q4,801,8,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,5
1997Q4,802,8,0,4,0,1,1,0,1,0,1,0,2,0,0,2,0,1,0,13
1997Q4,803,8,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,6
1997Q4,804,8,1,2,0,1,0,0,0,1,0,1,4,0,0,1,0,1,0,12
1997Q4,805,8,0,1,0,0,0,0,0,0,4,1,6,0,0,3,0,3,0,18
1997Q4,806,8,1,3,2,0,0,0,1,0,2,0,3,0,0,2,0,2,0,16
1997Q4,807,8,0,4,1,1,0,0,0,1,1,1,3,0,0,1,0,1,0,14
1997Q4,808,8,0,1,0,1,0,0,0,3,1,2,1,0,0,3,0,3,0,15
1997Q4,809,8,0,2,0,0,1,0,0,1,2,0,5,0,0,0,0,0,0,11
1997Q4,811,8,0,9,0,1,0,0,0,0,11,2,4,0,0,1,0,3,0,31
1997Q4,812,8,0,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,6
1997Q4,813,8,0,1,1,1,0,0,0,1,1,2,1,0,0,2,0,1,0,11
1997Q4,814,8,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,0,0,8
1997Q4,815,8,0,2,0,1,1,0,0,1,5,1,1,0,0,0,0,0,0,12
1997Q4,816,8,0,12,0,1,0,0,1,3,22,9,2,0,0,8,0,11,0,69
1997Q4,817,8,5,1,0,3,3,0,0,0,6,5,12,0,0,19,0,3,0,57
1997Q4,818,8,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,6
1997Q4,819,8,0,1,0,0,0,0,0,0,3,3,4,0,0,1,0,3,0,15
1997Q4,821,8,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1,0,7
1997Q4,822,8,0,5,0,1,0,0,0,1,6,2,0,0,0,3,0,3,0,21
1997Q4,823,8,0,6,0,1,1,0,0,2,5,1,5,0,0,4,0,4,0,29
1997Q4,824,8,0,4,0,0,0,0,0,2,3,2,2,0,0,4,0,2,0,19
1997Q4,825,8,0,2,0,0,0,0,0,1,0,1,3,0,0,3,0,1,0,11
1997Q4,826,8,1,1,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,8
1997Q4,827,8,1,2,2,1,1,0,0,3,6,6,2,0,0,2,0,4,0,30
1997Q4,828,8,0,3,0,0,1,0,0,0,1,2,2,0,0,0,0,1,0,10
1997Q4,829,8,1,9,0,1,0,0,1,2,5,2,3,0,0,4,0,5,0,33
1997Q4,831,8,4,4,1,1,0,0,1,2,11,0,4,0,0,3,0,8,4,43
1997Q4,832,8,2,6,2,3,0,0,1,3,7,4,9,0,0,7,0,24,0,68
1997Q4,833,8,7,15,2,6,6,0,1,4,37,11,13,0,2,14,0,20,0,138
1997Q4,834,8,0,8,3,1,0,0,1,0,0,6,2,1,0,6,0,11,0,39
1997Q4,835,8,7,17,0,5,5,0,0,3,8,2,5,0,1,11,0,8,0,72
1997Q4,836,8,0,11,0,5,0,0,1,5,6,4,4,0,0,1,0,14,0,51
1997Q4,839,8,7,2,1,1,3,0,0,7,15,14,36,6,0,35,0,15,0,142
1997Q4,841,8,5,9,0,0,0,0,0,2,21,5,2,0,0,4,0,13,0,61
1997Q4,842,8,0,6,0,2,1,0,1,2,14,11,5,0,0,3,0,13,0,58
1997Q4,847,8,2,4,0,2,1,0,0,1,4,3,3,0,0,5,0,7,0,32
1997Q4,848,8,1,2,1,2,0,0,0,1,1,5,11,0,0,6,0,3,0,33
1997Q4,849,8,4,20,0,12,2,1,0,2,13,1,3,1,0,3,0,21,0,83
1997Q4,851,8,1,3,0,2,0,0,0,1,9,5,0,0,0,4,0,8,0,33
1997Q4,852,8,7,4,0,3,4,0,0,3,8,5,3,1,0,10,0,5,0,53
1997Q4,853,8,7,8,1,4,2,0,0,5,12,6,5,0,0,2,0,15,0,67
1997Q4,854,8,0,1,1,0,0,0,0,0,6,1,4,0,0,3,0,0,0,16
1997Q4,857,8,5,5,1,2,3,0,0,3,7,1,3,2,0,8,0,6,0,46
1997Q4,858,8,1,5,1,1,0,0,0,2,2,2,1,0,0,3,0,3,0,21
1997Q4,859,8,2,15,2,12,9,0,0,5,4,5,2,1,2,7,0,17,0,83
1997Q4,881,8,7,2,1,2,3,0,0,4,17,6,10,1,1,15,0,20,0,89
1997Q4,882,8,2,0,0,2,1,0,0,2,8,2,14,0,0,11,0,4,0,46
1997Q4,883,8,0,0,1,1,0,0,0,3,1,0,2,1,0,2,0,2,0,13
1997Q4,884,8,18,1,0,4,3,0,0,5,11,4,27,1,0,58,0,14,0,146
1997Q4,885,8,3,7,2,1,1,0,0,2,9,3,2,1,0,9,0,3,0,43
1997Q4,886,8,1,2,1,1,0,0,0,3,6,1,7,0,0,4,0,3,0,29
1997Q4,887,8,1,3,0,0,0,0,0,1,2,3,1,0,0,5,0,2,0,18
1997Q4,889,8,8,9,0,7,5,1,0,19,6,11,5,1,1,27,0,12,0,112
1997Q4,891,8,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,6
1997Q4,892,8,1,3,0,0,0,0,1,1,4,3,0,0,0,2,0,2,0,17
1997Q4,893,8,2,6,0,0,0,0,0,2,2,2,0,2,0,2,0,3,0,21
1997Q4,895,8,1,2,0,0,1,0,0,1,1,11,1,0,0,2,0,1,0,21
1997Q4,896,8,0,0,0,1,1,0,0,1,4,11,0,1,0,1,0,3,0,23
1997Q4,897,8,0,5,0,4,0,0,2,3,4,5,3,0,0,2,0,4,0,32
1997Q4,898,8,1,11,3,8,5,0,0,7,7,4,6,2,0,7,0,11,0,72
1997Q4,899,8,0,0,0,2,1,0,0,5,4,4,5,0,0,6,0,4,0,31
1997Q4,900,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3
1997Q4,909,9,2,21,1,5,6,0,1,27,22,3,6,1,1,21,0,42,0,159
1997Q4,911,9,1,2,2,0,1,0,0,0,5,5,0,0,0,2,0,7,0,25
1997Q4,917,9,0,2,0,7,0,0,1,24,14,11,4,0,0,9,0,15,0,87
1997Q4,918,9,1,4,2,10,4,0,1,24,22,8,8,1,1,48,0,37,2,173
1997Q4,919,9,0,2,1,2,2,0,0,5,5,3,2,0,0,1,0,9,0,32
1997Q4,921,9,0,2,2,1,1,0,0,3,8,7,2,0,0,5,0,11,0,42
1997Q4,922,9,5,3,16,1,1,0,0,7,11,10,6,0,0,16,0,28,0,104
1997Q4,923,9,5,6,0,2,0,0,1,12,8,4,5,0,0,3,0,17,0,63
1997Q4,924,9,0,5,0,3,1,0,0,4,1,0,1,0,1,4,1,4,0,25
1997Q4,925,9,0,2,2,2,1,0,1,16,6,4,4,2,1,5,0,10,0,56
1997Q4,926,9,2,0,0,1,1,0,0,2,5,6,2,1,0,3,0,6,0,29
1997Q4,927,9,0,1,3,4,0,0,0,18,6,5,3,0,0,6,0,10,0,56
1997Q4,929,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1997Q4,931,9,0,1,2,0,1,0,0,8,8,6,3,0,0,3,0,9,0,41
1997Q4,932,9,13,6,0,0,1,0,1,9,6,4,2,0,0,3,0,13,0,58
1997Q4,934,9,0,3,0,2,0,0,0,2,5,1,0,0,0,0,0,0,0,13
1997Q4,935,9,1,4,1,2,4,0,0,11,3,6,5,1,0,4,0,9,0,51
1997Q4,936,9,9,10,6,13,5,0,0,21,16,8,9,1,0,12,0,33,1,144
1997Q4,937,9,0,3,3,2,4,0,0,12,3,2,5,0,0,5,0,11,0,50
1997Q4,938,9,0,8,0,1,1,0,1,9,9,1,1,0,0,5,0,9,0,45
1997Q4,941,9,1,3,3,1,2,0,0,5,11,2,5,0,0,11,0,7,0,51
1997Q4,942,9,3,7,0,0,0,0,0,9,14,4,3,0,0,7,0,12,0,59
1997Q4,944,9,0,15,1,2,0,0,2,15,10,7,2,1,0,5,0,15,1,76
1997Q4,945,9,1,8,1,8,4,0,0,16,10,6,7,4,0,12,0,13,1,91
1997Q4,946,9,1,6,4,4,0,0,0,16,9,5,3,0,1,5,0,11,0,65
1997Q4,948,9,4,4,4,5,3,0,0,11,4,3,3,0,0,6,0,14,1,62
1997Q4,951,9,1,3,3,0,2,0,0,4,10,6,3,1,0,4,0,6,0,43
1997Q4,952,9,0,2,0,0,0,0,0,19,5,0,0,0,0,0,0,13,0,39
1997Q4,955,9,0,8,0,4,4,0,2,20,8,11,7,1,0,14,0,12,1,92
1997Q4,956,9,2,6,1,2,1,0,1,16,9,11,2,1,0,5,0,10,1,68
1997Q4,957,9,7,5,1,3,7,0,1,19,25,7,8,0,0,18,0,18,0,119
1997Q4,958,9,4,12,1,5,1,0,2,17,16,8,5,0,0,18,0,14,0,103
1997Q4,961,9,0,2,0,0,0,0,0,1,10,1,2,0,0,2,0,4,0,22
1997Q4,962,9,3,2,2,3,2,0,0,7,11,5,2,1,1,11,0,18,0,68
1997Q4,963,9,1,17,1,0,2,0,2,8,11,5,7,2,0,1,0,19,0,76
1997Q4,964,9,1,6,0,3,2,0,0,9,1,2,5,1,0,4,0,12,0,46
1997Q4,965,9,1,8,3,0,1,0,0,9,6,2,1,0,0,3,0,17,0,51
1997Q4,966,9,4,4,2,0,1,0,2,3,6,4,2,0,0,3,0,8,0,39
1997Q4,968,9,0,5,0,2,0,0,0,2,1,4,0,0,0,1,0,8,0,23
1997Q4,969,9,1,5,1,2,2,0,0,9,14,13,5,0,0,8,0,24,0,84
1997Q4,972,9,2,5,2,1,0,0,0,2,3,4,4,0,1,2,0,9,0,35
1997Q4,973,9,6,7,1,5,2,0,0,5,11,8,5,3,0,8,0,19,0,80
1997Q4,974,9,3,3,2,5,1,0,0,3,12,3,7,1,0,6,0,13,0,59
1997Q4,975,9,0,1,0,1,1,0,0,3,1,1,1,0,0,2,0,3,0,14
1997Q4,976,9,8,5,0,2,2,0,1,8,14,9,13,0,1,55,0,20,0,138
1997Q4,977,9,1,6,1,0,1,0,1,2,6,4,1,0,0,3,0,22,1,49
1997Q4,978,9,0,2,2,1,0,0,0,0,7,1,0,0,0,1,0,7,0,21
1997Q4,979,9,3,0,1,3,1,0,0,3,5,2,5,0,0,6,0,23,0,52
1997Q4,983,9,0,4,1,1,2,0,0,3,2,2,1,0,0,4,0,8,0,28
1997Q4,984,9,3,0,1,2,2,0,0,4,4,1,5,0,0,8,0,6,0,36
1997Q4,986,9,4,8,5,2,4,0,0,7,21,6,12,0,3,15,0,26,0,113
1997Q4,988,9,4,5,2,1,0,0,0,6,15,7,9,0,0,6,0,35,0,90
1997Q4,989,9,0,3,3,0,0,0,0,0,3,0,2,0,0,0,0,5,0,16
1997Q4,995,9,0,2,1,0,0,0,0,3,6,4,3,0,0,2,0,5,0,26
1997Q4,998,9,0,3,4,0,1,0,0,0,6,5,4,0,0,4,0,6,0,33
1997Q4,999,9,2,3,1,0,1,0,1,4,5,1,4,0,0,3,0,6,0,31
1997Q4,1000,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
1997Q4,1001,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1997Q4,1002,10,0,3,1,0,0,0,0,0,2,1,1,1,0,1,0,1,0,11
1997Q4,1003,10,0,2,0,1,1,0,0,4,9,2,2,0,0,4,0,7,0,32
1997Q4,1004,10,2,4,0,6,4,0,1,22,19,2,3,0,0,3,0,5,0,71
1997Q4,1005,10,4,2,2,3,0,0,0,3,6,5,4,0,0,14,0,6,0,49
1997Q4,1006,10,0,8,0,4,2,0,0,11,5,7,4,1,0,5,0,17,0,64
1997Q4,1007,10,0,2,0,0,1,0,0,7,4,2,2,0,1,1,0,4,0,24
1997Q4,1008,10,2,3,1,1,1,0,0,6,5,4,8,1,0,12,0,5,0,49
1997Q4,1011,10,0,3,3,0,1,0,0,4,6,3,3,0,0,1,0,2,0,26
1997Q4,1012,10,1,4,0,0,4,0,0,1,5,0,0,0,0,1,0,5,0,21
1997Q4,1013,10,1,5,0,1,1,0,0,10,2,2,2,0,0,0,0,4,0,28
1997Q4,1014,10,2,1,0,5,1,2,1,5,8,8,2,1,0,5,0,8,0,49
1997Q4,1015,10,2,5,1,4,4,0,2,19,7,8,3,0,0,8,0,11,0,74
1997Q4,1016,10,2,5,2,3,0,0,0,10,15,6,4,0,2,6,0,13,0,68
1997Q4,1017,10,0,8,2,0,1,0,0,6,2,1,1,0,0,3,0,18,0,42
1997Q4,1021,10,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,5
1997Q4,1022,10,0,7,0,0,0,0,0,2,5,2,2,0,0,0,0,1,0,19
1997Q4,1024,10,0,5,0,3,0,0,0,9,10,1,0,0,0,6,0,5,0,39
1997Q4,1025,10,3,11,3,6,4,0,1,17,17,4,7,0,0,20,0,18,0,111
1997Q4,1026,10,0,5,3,1,0,0,0,9,5,3,2,1,0,9,0,20,0,58
1997Q4,1027,10,3,9,2,2,0,0,0,11,3,4,2,0,0,3,0,9,0,48
1997Q4,1028,10,0,2,0,2,1,0,1,14,7,8,7,0,0,8,0,18,0,68
1997Q4,1032,10,0,3,1,1,1,0,0,1,1,0,1,0,0,1,0,3,0,13
1997Q4,1033,10,1,0,4,0,1,0,0,0,0,2,4,0,0,6,0,6,1,25
1997Q4,1034,10,2,3,0,1,1,0,0,4,2,4,3,0,0,5,0,5,0,30
1997Q4,1035,10,0,4,3,1,0,1,0,3,2,3,1,0,0,3,0,7,0,28
1997Q4,1036,10,0,4,1,0,0,0,0,9,5,2,3,0,0,9,0,11,0,44
1997Q4,1037,10,1,1,0,2,2,0,1,6,3,7,6,0,0,3,0,7,0,39
1997Q4,1038,10,2,5,1,4,2,0,0,7,9,7,9,0,2,6,0,16,1,71
1997Q4,1042,10,2,3,0,4,1,0,0,10,7,5,3,0,0,11,0,8,0,54
1997Q4,1043,10,0,11,1,2,0,0,1,21,15,5,5,0,0,10,0,16,0,87
1997Q4,1044,10,0,2,1,0,0,0,0,0,2,0,2,0,0,1,0,1,0,9
1997Q4,1045,10,5,1,0,0,0,0,0,5,7,1,2,2,0,5,0,5,0,33
1997Q4,1046,10,1,1,2,0,2,1,0,4,9,9,5,0,0,1,0,6,0,41
1997Q4,1047,10,0,5,2,1,1,0,0,7,6,6,2,0,1,7,0,6,0,44
1997Q4,1048,10,0,2,0,0,1,0,0,12,15,4,2,1,0,5,0,8,0,50
1997Q4,1049,10,1,3,0,0,0,0,1,0,9,0,2,0,0,4,0,12,0,32
1997Q4,1051,10,0,3,4,2,1,0,0,1,8,1,4,0,0,3,0,7,0,34
1997Q4,1052,10,0,4,1,1,0,0,0,5,2,5,1,0,0,3,0,5,0,27
1997Q4,1053,10,10,3,0,1,2,0,1,3,5,1,10,0,1,58,0,8,0,103
1997Q4,1054,10,2,3,2,1,0,0,0,4,6,6,4,0,0,13,0,6,0,47
1997Q4,1055,10,1,2,0,0,0,0,0,3,3,0,0,0,0,3,0,3,0,15
1997Q4,1056,10,0,10,0,0,3,0,0,4,7,6,4,0,0,19,0,5,0,58
1997Q4,1057,10,14,2,1,3,4,0,1,2,15,5,33,2,0,85,0,25,0,192
1997Q4,1058,10,5,0,1,2,3,0,0,4,14,4,11,0,0,36,0,6,0,86
1997Q4,1059,10,1,8,0,0,1,0,0,8,13,6,3,0,0,7,0,19,0,66
1997Q4,1061,10,0,5,2,0,0,0,0,2,7,3,3,0,0,0,0,4,0,26
1997Q4,1062,10,0,1,0,0,0,0,0,1,2,0,4,0,0,0,0,1,0,9
1997Q4,1063,10,3,10,0,0,1,0,0,12,13,3,2,0,0,4,0,2,0,50
1997Q4,1064,10,2,10,5,0,1,0,0,12,17,11,10,0,0,14,0,18,1,101
1997Q4,1065,10,0,2,0,0,1,0,1,2,2,2,1,0,0,3,0,1,0,15
1997Q4,1066,10,0,5,0,3,1,0,1,1,6,1,3,0,0,2,0,9,0,32
1997Q4,1067,10,0,4,0,0,2,0,0,10,4,1,2,0,0,0,0,9,0,32
1997Q4,1068,10,0,8,3,2,2,0,0,8,7,4,1,0,0,2,0,10,0,47
1997Q4,1069,10,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,5
1997Q4,1071,10,0,4,1,0,0,0,0,3,14,1,3,0,0,3,0,0,0,29
1997Q4,1072,10,0,1,1,1,2,0,0,2,6,2,0,0,0,2,0,3,0,20
1997Q4,1073,10,2,4,2,2,1,0,0,4,5,7,4,0,0,2,0,6,0,39
1997Q4,1075,10,3,7,1,0,7,0,0,10,13,3,4,0,0,16,0,10,0,74
1997Q4,1076,10,0,7,0,3,1,0,0,4,23,1,4,2,0,6,0,21,0,72
1997Q4,1077,10,3,2,0,0,1,0,1,5,17,4,14,0,0,7,0,6,0,60
1997Q4,1078,10,5,2,0,0,3,0,0,0,4,8,2,0,0,12,0,3,0,39
1997Q4,1079,10,1,1,1,2,0,0,0,3,7,1,3,0,0,3,0,9,0,31
1997Q4,1081,10,0,4,0,1,0,0,0,5,6,4,2,0,0,3,0,9,0,34
1997Q4,1082,10,0,6,0,0,1,0,0,2,6,5,1,0,0,1,0,7,0,29
1997Q4,1083,10,6,10,2,1,2,0,0,4,16,11,7,0,1,22,0,7,0,89
1997Q4,1084,10,4,4,0,1,5,0,0,1,5,3,3,0,0,5,0,4,0,35
1997Q4,1085,10,9,2,7,3,5,0,0,8,7,10,10,1,0,23,0,12,0,97
1997Q4,1086,10,0,8,1,0,3,0,0,0,14,7,1,1,0,8,0,4,0,47
1997Q4,1087,10,1,0,0,1,2,0,0,1,0,3,2,0,0,3,0,6,0,19
1997Q4,1088,10,2,1,1,1,3,0,0,0,6,2,4,0,0,1,0,1,0,22
1997Q4,1089,10,3,1,1,0,1,0,0,1,2,1,4,0,0,3,0,6,0,23
1997Q4,1091,10,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
1997Q4,1092,10,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,7
1997Q4,1094,10,0,3,0,0,0,0,1,0,2,1,1,0,0,0,0,2,0,10
1997Q4,1095,10,0,3,1,0,1,0,0,3,3,6,4,1,0,2,0,2,0,26
1997Q4,1096,10,0,1,0,0,0,0,0,2,5,1,0,0,0,5,0,3,0,17
1997Q4,1097,10,0,3,2,0,0,0,0,2,8,2,3,0,0,1,0,1,0,22
1997Q4,1098,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1997Q4,1099,10,0,1,0,1,0,0,0,0,1,1,1,0,0,2,0,2,0,9
1997Q4,1100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
1997Q4,1101,11,0,0,0,0,0,0,1,1,19,4,1,1,0,3,0,2,0,32
1997Q4,1102,11,5,2,1,0,1,0,0,12,3,1,6,2,0,23,0,21,0,77
1997Q4,1105,11,0,2,1,1,0,0,0,0,1,3,0,0,0,3,0,5,0,16
1997Q4,1109,11,0,0,0,2,1,0,0,2,3,3,2,1,0,7,0,7,0,28
1997Q4,1112,11,0,5,0,1,1,0,0,4,3,2,0,0,0,2,0,12,0,30
1997Q4,1113,11,4,0,1,2,0,0,0,2,4,5,7,0,0,42,0,19,0,86
1997Q4,1115,11,2,3,3,4,11,0,0,6,7,4,0,0,0,1,0,4,0,45
1997Q4,1117,11,0,5,1,5,1,0,1,6,5,5,1,1,0,2,0,5,0,38
1997Q4,1119,11,1,5,1,2,2,0,0,5,1,2,1,1,0,4,0,5,0,30
1997Q4,1122,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1997Q4,1123,11,1,6,0,3,1,0,0,13,4,2,0,0,0,5,0,8,0,43
1997Q4,1124,11,2,7,2,2,1,0,0,6,11,7,5,2,0,30,0,24,0,99
1997Q4,1125,11,0,11,0,4,4,0,0,9,2,0,2,0,0,4,0,14,0,50
1997Q4,1126,11,1,4,1,3,1,0,0,5,1,1,0,0,0,3,0,13,1,34
1997Q4,1127,11,0,21,0,3,4,0,0,10,8,7,1,0,0,6,0,11,0,71
1997Q4,1128,11,0,10,1,2,2,0,0,10,0,1,1,2,0,3,0,4,0,36
1997Q4,1129,11,0,2,0,1,0,0,0,11,3,1,2,0,0,2,0,18,0,40
1997Q4,1132,11,0,13,1,1,1,0,0,7,13,5,2,0,0,7,0,22,0,72
1997Q4,1133,11,0,6,0,1,1,0,0,15,4,8,2,0,0,4,0,10,0,51
1997Q4,1134,11,3,2,0,4,0,1,1,9,10,3,0,1,0,7,0,15,0,56
1997Q4,1135,11,3,3,1,2,2,0,1,8,4,5,2,0,0,5,0,17,0,53
1997Q4,1136,11,1,4,0,7,4,0,1,13,14,4,2,0,0,7,0,9,0,66
1997Q4,1137,11,0,10,4,4,2,1,2,14,7,6,2,0,0,5,0,11,1,69
1997Q4,1138,11,2,2,0,4,1,0,1,15,5,6,0,1,0,5,0,12,0,54
1997Q4,1139,11,1,3,0,3,3,0,1,10,2,1,2,0,0,3,0,10,0,39
1997Q4,1141,11,2,6,0,1,2,1,2,11,18,5,3,1,1,5,0,16,0,74
1997Q4,1142,11,2,5,0,4,2,0,0,6,19,8,2,3,1,12,0,27,1,92
1997Q4,1143,11,2,16,3,3,0,0,1,8,6,7,4,1,0,5,0,31,1,88
1997Q4,1144,11,0,2,4,1,0,0,0,1,10,7,2,2,0,10,0,18,0,57
1997Q4,1145,11,2,8,2,2,3,0,0,4,5,3,1,1,0,1,0,14,0,46
1997Q4,1146,11,1,2,1,1,1,1,0,8,0,2,0,1,0,0,0,7,0,25
1997Q4,1147,11,0,5,0,1,0,0,0,7,3,6,1,0,0,3,0,9,0,35
1997Q4,1148,11,0,13,0,3,3,0,0,11,9,3,3,0,0,8,0,11,0,64
1997Q4,1149,11,1,8,1,11,6,0,0,17,7,6,2,0,0,7,0,16,0,82
1997Q4,1151,11,3,2,0,2,3,2,0,12,7,2,3,2,2,27,0,11,0,78
1997Q4,1152,11,2,4,3,5,0,0,1,12,6,6,1,0,0,4,0,15,1,60
1997Q4,1153,11,0,1,0,0,0,0,0,3,2,0,1,0,0,1,0,1,0,9
1997Q4,1157,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1997Q4,1158,11,0,2,0,1,1,0,0,4,3,3,3,0,0,2,0,5,0,24
1997Q4,1161,11,4,3,1,5,2,0,0,7,9,3,5,0,0,1,0,10,0,50
1997Q4,1162,11,2,3,0,10,4,0,0,15,10,5,6,2,0,11,0,18,1,87
1997Q4,1171,11,0,7,3,7,1,0,0,6,11,4,3,1,0,4,0,17,0,64
1997Q4,1172,11,4,4,3,6,2,0,1,21,14,1,2,0,0,7,0,14,0,79
1997Q4,1173,11,0,5,2,2,0,0,0,9,5,6,2,0,0,6,0,13,0,50
1997Q4,1174,11,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5
1997Q4,1175,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
1997Q4,1176,11,1,3,0,4,1,0,0,3,11,0,0,0,0,2,0,14,0,39
1997Q4,1177,11,1,18,2,5,3,0,0,12,9,7,3,0,0,4,0,14,0,78
1997Q4,1179,11,0,0,0,2,2,0,0,2,3,3,1,0,0,4,0,2,0,19
1997Q4,1181,11,1,3,1,1,1,0,0,14,4,6,1,1,0,5,0,11,0,49
1997Q4,1184,11,1,6,1,0,0,0,2,15,3,3,0,0,0,4,0,9,0,44
1997Q4,1185,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1997Q4,1186,11,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,4
1997Q4,1189,11,1,1,3,1,0,0,0,1,1,2,0,0,0,3,0,2,0,15
1997Q4,1194,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1997Q4,1195,11,0,0,0,2,0,0,0,3,1,0,0,0,0,2,0,2,0,10
1997Q4,1199,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
1997Q4,1203,12,2,18,7,5,1,0,0,21,5,6,2,0,0,11,0,9,0,87
1997Q4,1204,12,0,1,0,4,6,0,0,7,2,14,1,0,0,1,0,4,0,40
1997Q4,1205,12,0,5,1,4,4,0,0,13,2,20,0,0,0,5,0,4,0,58
1997Q4,1208,12,0,6,6,5,6,1,6,18,0,13,2,0,0,6,0,8,0,77
1997Q4,1209,12,0,1,0,3,1,0,1,9,0,7,1,0,0,1,0,3,0,27
1997Q4,1211,12,1,9,2,8,10,2,0,16,3,19,5,0,0,7,0,15,1,98
1997Q4,1213,12,1,5,1,11,4,0,1,30,5,10,2,0,0,9,0,15,0,94
1997Q4,1215,12,3,9,4,5,4,1,1,20,2,8,6,0,0,7,0,14,0,84
1997Q4,1218,12,2,4,0,6,6,1,1,27,1,9,2,0,0,3,0,14,0,76
1997Q4,1219,12,0,3,0,2,0,0,0,2,0,3,0,0,0,1,0,2,0,13
1997Q4,1231,12,0,10,0,2,3,0,1,7,7,1,1,0,1,2,0,12,0,47
1997Q4,1232,12,0,22,3,6,8,1,1,14,5,11,3,0,0,13,0,13,0,100
1997Q4,1233,12,8,0,1,3,1,1,0,11,4,4,7,0,0,16,0,6,0,62
1997Q4,1235,12,0,8,2,1,2,1,0,6,2,4,0,0,0,0,0,6,0,32
1997Q4,1239,12,5,7,1,18,7,0,0,33,1,16,8,0,1,49,0,21,1,168
1997Q4,1241,12,0,6,0,4,2,1,0,33,13,12,5,0,1,8,0,12,0,97
1997Q4,1242,12,0,5,0,3,0,2,0,10,3,5,1,0,0,1,0,1,0,31
1997Q4,1243,12,0,5,4,8,5,0,1,22,6,17,4,1,0,6,0,7,3,89
1997Q4,1245,12,1,24,1,5,6,0,2,21,2,9,2,1,0,6,0,11,0,91
1997Q4,1248,12,1,11,1,6,3,0,2,13,5,6,0,0,0,3,0,7,0,58
1997Q4,1249,12,1,6,0,13,4,0,1,19,2,8,5,0,1,3,0,7,0,70
1997Q4,1251,12,0,6,1,6,4,0,1,23,6,16,4,0,0,7,0,17,1,92
1997Q4,1252,12,1,7,2,2,1,0,1,3,0,2,3,0,0,1,0,4,0,27
1997Q4,1253,12,2,11,1,4,2,0,0,14,3,9,2,1,0,5,0,8,0,62
1997Q4,1255,12,1,4,0,7,3,0,0,12,1,22,2,0,0,8,0,11,0,71
1997Q4,1256,12,2,16,4,19,5,0,1,43,11,19,5,0,0,26,0,15,0,166
1997Q4,1258,12,0,6,6,9,6,0,1,19,2,18,2,0,1,8,0,8,0,86
1997Q4,1259,12,3,12,2,8,13,0,2,15,11,11,5,0,0,8,0,13,0,103
1997Q4,1263,12,2,6,4,5,10,1,1,22,7,9,3,1,0,4,0,3,0,78
1997Q4,1265,12,0,7,2,2,6,0,1,15,8,8,1,0,0,9,0,25,0,84
1997Q4,1266,12,0,12,3,14,4,0,1,37,9,10,2,0,0,10,0,20,0,122
1997Q4,1268,12,3,9,1,10,4,0,1,22,4,4,3,0,0,5,0,15,0,81
