Quarter,REPORTING  DISTRICT,DIVISION,BURG  BUS-,BURG  RES-,BURG  OTH-,ROBB  ST-,ROBB  OTH-,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE  THEFT,AUTO  THEFT,BUNCO,TOTAL
1994Q4,273,2,11,3,1,10,1,0,0,14,4,8,2,1,0,4,0,15,0,74
1994Q4,275,2,5,8,0,16,6,0,0,21,18,13,5,1,0,6,1,17,1,118
1994Q4,276,2,5,3,0,11,3,1,1,31,3,4,2,0,0,4,0,14,0,82
1994Q4,279,2,2,2,3,2,0,0,2,6,8,0,6,0,1,4,0,4,0,40
1994Q4,281,2,7,1,2,15,10,0,0,13,5,4,1,0,0,2,0,14,0,74
1994Q4,282,2,9,13,5,14,9,0,0,22,11,15,1,0,2,4,0,24,0,129
1994Q4,286,2,4,4,0,9,1,0,1,17,5,14,1,0,0,2,0,19,0,77
1994Q4,289,2,2,3,0,2,0,0,0,10,3,6,0,0,1,4,0,9,0,40
1994Q4,291,2,2,1,0,10,1,0,0,4,5,1,2,0,0,2,0,8,0,36
1994Q4,292,2,0,0,1,2,2,0,1,6,1,9,1,0,0,0,0,4,0,27
1994Q4,296,2,1,0,2,0,2,0,0,2,1,4,0,0,0,0,0,1,0,13
1994Q4,299,2,1,6,2,3,2,0,1,14,5,6,0,2,0,4,0,12,0,58
1994Q4,300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1994Q4,309,3,1,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,6
1994Q4,311,3,0,1,0,0,0,1,0,4,1,0,0,0,0,0,0,4,0,11
1994Q4,312,3,0,0,1,1,0,0,0,3,2,1,0,0,0,0,0,7,0,15
1994Q4,313,3,0,2,1,4,1,2,0,12,1,4,0,1,0,2,0,5,0,35
1994Q4,314,3,2,5,0,6,0,0,1,14,12,2,2,0,0,5,0,22,0,71
1994Q4,315,3,1,4,1,4,1,0,0,10,6,2,2,0,0,4,0,5,1,41
1994Q4,316,3,0,3,1,5,0,0,0,12,7,1,0,0,0,3,0,8,0,40
1994Q4,317,3,0,8,2,6,7,1,1,14,8,2,0,0,0,3,0,15,0,67
1994Q4,318,3,3,4,0,6,5,0,0,8,3,4,0,0,0,2,0,7,0,42
1994Q4,319,3,2,7,2,8,1,0,1,32,10,11,2,0,0,8,0,25,0,109
1994Q4,326,3,4,6,2,12,4,1,0,23,8,4,2,0,2,3,0,16,0,87
1994Q4,327,3,1,10,3,8,5,0,3,7,28,9,2,0,0,10,0,12,0,98
1994Q4,328,3,1,10,1,11,2,0,1,10,36,10,9,0,0,24,1,19,0,135
1994Q4,329,3,0,0,0,1,0,0,0,1,3,0,1,0,1,1,0,4,0,12
1994Q4,331,3,1,3,1,4,1,0,0,15,4,7,1,0,0,0,0,9,0,46
1994Q4,332,3,0,1,0,4,1,0,0,5,2,3,1,0,0,5,0,8,0,30
1994Q4,333,3,3,5,1,7,5,0,1,7,13,3,2,0,1,3,0,10,0,61
1994Q4,334,3,0,9,1,18,6,0,0,16,6,6,2,1,1,3,0,19,0,88
1994Q4,335,3,0,2,2,3,1,1,0,3,0,5,2,0,1,2,0,7,0,29
1994Q4,336,3,2,7,0,3,1,0,0,17,5,2,1,0,0,2,0,7,0,47
1994Q4,337,3,0,6,3,9,1,0,0,13,8,1,2,1,1,8,0,12,0,65
1994Q4,338,3,3,10,1,14,2,0,0,6,39,10,4,0,0,22,0,12,1,124
1994Q4,351,3,0,0,1,2,0,0,0,4,2,0,0,0,0,1,0,0,0,10
1994Q4,353,3,1,7,1,2,0,0,0,1,3,2,4,0,1,7,0,8,0,37
1994Q4,354,3,1,9,1,11,2,0,1,11,4,5,0,0,0,2,0,11,0,58
1994Q4,355,3,1,3,2,7,2,1,0,11,5,7,3,0,0,4,0,12,0,58
1994Q4,356,3,1,4,7,8,3,1,0,27,5,2,8,1,0,6,0,11,0,84
1994Q4,357,3,0,10,5,9,5,2,0,28,12,7,4,0,0,9,0,19,0,110
1994Q4,358,3,2,3,25,7,1,0,0,7,79,52,35,0,1,145,0,17,0,374
1994Q4,359,3,1,0,0,0,2,0,0,5,6,1,1,0,0,0,0,6,0,22
1994Q4,361,3,1,14,2,15,4,0,0,24,14,9,0,0,0,37,0,28,0,148
1994Q4,362,3,1,11,2,12,8,0,5,26,17,7,3,0,1,8,0,33,0,134
1994Q4,363,3,7,16,9,16,11,2,1,26,11,14,4,0,5,68,0,45,1,236
1994Q4,373,3,4,4,1,7,2,1,0,4,7,4,1,0,0,11,0,21,0,67
1994Q4,374,3,1,6,3,7,3,0,2,1,9,4,2,0,0,7,0,11,0,56
1994Q4,375,3,2,13,4,12,5,0,1,28,20,3,4,0,0,4,0,11,0,107
1994Q4,376,3,2,14,5,10,5,0,0,28,13,6,5,0,0,5,0,16,0,109
1994Q4,377,3,0,6,0,20,4,1,0,35,14,9,2,0,3,11,0,29,0,134
1994Q4,378,3,0,0,1,9,0,0,0,6,14,7,8,2,0,3,0,26,0,76
1994Q4,391,3,0,9,5,3,3,0,1,8,5,5,3,0,0,2,0,27,0,71
1994Q4,393,3,7,10,15,18,9,1,0,16,14,10,3,0,0,8,0,40,0,151
1994Q4,394,3,1,2,2,1,2,0,2,4,2,2,0,0,0,3,0,4,1,26
1994Q4,395,3,4,13,5,9,5,0,3,16,16,7,3,0,3,16,0,14,0,114
1994Q4,397,3,6,12,9,26,8,2,1,29,24,9,5,0,0,33,0,40,0,204
1994Q4,398,3,0,17,6,27,10,1,1,32,24,21,2,0,0,26,0,47,0,214
1994Q4,399,3,3,3,0,4,1,0,0,3,3,3,0,0,0,13,0,10,0,43
1994Q4,400,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1994Q4,401,4,1,2,0,0,1,0,0,2,0,0,1,0,0,0,0,4,0,11
1994Q4,402,4,0,7,2,1,4,0,0,1,4,3,1,0,0,2,0,9,0,34
1994Q4,403,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4
1994Q4,404,4,0,1,2,2,1,1,0,4,9,2,2,0,0,7,0,4,0,35
1994Q4,405,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3
1994Q4,406,4,0,4,0,0,0,0,0,1,21,1,1,0,0,0,0,8,0,36
1994Q4,407,4,0,4,0,3,3,2,0,5,8,2,4,0,0,1,0,9,0,41
1994Q4,408,4,1,7,1,0,6,0,1,6,3,5,1,0,0,2,0,9,1,43
1994Q4,409,4,1,19,3,3,4,0,0,15,13,14,3,0,0,2,0,16,0,93
1994Q4,411,4,12,0,1,3,2,0,0,1,7,10,2,0,0,4,0,6,0,48
1994Q4,412,4,4,0,2,4,2,2,0,7,8,1,0,0,0,5,0,11,0,46
1994Q4,413,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,7
1994Q4,414,4,0,2,1,1,0,0,0,2,1,0,0,0,0,0,0,4,0,11
1994Q4,415,4,1,4,1,8,3,2,1,17,7,4,2,0,0,4,0,21,1,76
1994Q4,416,4,0,4,2,0,0,0,0,5,7,0,0,0,0,2,0,9,0,29
1994Q4,421,4,5,2,0,2,0,1,0,6,7,4,1,0,0,13,0,14,1,56
1994Q4,422,4,0,3,3,3,4,0,1,12,8,3,2,0,0,1,0,17,0,57
1994Q4,423,4,1,0,2,1,0,1,1,7,3,4,0,0,0,5,0,9,0,34
1994Q4,424,4,0,6,1,6,3,3,0,14,8,5,2,0,0,5,0,39,1,93
1994Q4,427,4,1,6,4,4,5,1,0,7,12,2,2,0,0,3,0,13,0,60
1994Q4,428,4,2,15,1,2,3,0,3,5,9,4,4,0,0,11,0,14,0,73
1994Q4,429,4,0,6,1,2,4,0,0,11,8,4,0,0,1,2,0,10,0,49
1994Q4,437,4,0,2,3,2,1,0,2,5,13,1,3,0,0,2,0,21,0,55
1994Q4,438,4,5,3,3,5,3,1,2,13,2,9,1,0,0,2,0,11,0,60
1994Q4,439,4,3,12,1,3,3,0,0,7,2,8,1,0,0,4,0,21,1,66
1994Q4,441,4,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,5,0,10
1994Q4,442,4,0,1,1,0,2,0,0,2,6,1,0,0,0,0,0,1,0,14
1994Q4,443,4,0,0,6,3,1,0,0,11,35,15,15,0,0,19,0,46,1,152
1994Q4,445,4,0,0,2,0,0,0,0,0,6,1,0,0,0,0,0,12,0,21
1994Q4,448,4,0,1,1,3,5,0,0,20,8,1,3,0,0,2,0,13,0,57
1994Q4,449,4,0,4,2,3,5,2,0,13,11,6,0,1,0,2,0,24,0,73
1994Q4,451,4,1,6,3,4,0,1,1,13,2,2,3,1,0,1,0,5,0,43
1994Q4,452,4,1,0,0,4,1,0,0,4,4,2,6,0,1,7,0,4,0,34
1994Q4,453,4,2,1,1,0,2,0,1,4,3,0,2,0,0,1,0,12,0,29
1994Q4,455,4,1,10,6,4,4,0,0,18,5,9,1,2,0,4,0,18,1,83
1994Q4,457,4,1,4,2,2,9,2,2,21,12,20,3,0,0,5,0,40,0,123
1994Q4,459,4,0,3,0,1,4,2,0,8,6,2,0,0,0,1,0,13,0,40
1994Q4,462,4,2,0,1,2,3,1,0,11,2,2,2,1,1,4,0,10,0,42
1994Q4,463,4,6,4,7,6,9,0,2,17,18,12,1,0,0,11,0,39,1,133
1994Q4,466,4,0,3,0,7,4,0,1,15,5,3,1,0,0,5,0,17,0,61
1994Q4,467,4,2,11,15,8,11,0,1,13,13,7,2,0,0,11,0,31,0,125
1994Q4,468,4,1,7,6,7,6,0,1,18,7,4,0,0,0,1,0,26,1,85
1994Q4,469,4,0,2,2,2,10,0,0,3,5,0,1,0,0,0,0,20,0,45
1994Q4,471,4,9,3,0,5,0,0,3,17,1,8,2,2,0,9,0,18,0,77
1994Q4,473,4,3,1,2,8,5,2,0,10,9,1,0,1,0,4,0,10,2,58
1994Q4,477,4,3,5,9,3,5,1,0,13,7,4,2,0,0,10,0,29,0,91
1994Q4,478,4,1,1,4,7,4,0,0,8,4,5,0,0,0,5,0,21,0,60
1994Q4,479,4,0,0,2,0,4,0,1,2,4,1,2,0,0,3,0,13,0,32
1994Q4,483,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,6
1994Q4,487,4,0,2,0,1,1,0,0,8,0,1,0,0,0,1,0,9,0,23
1994Q4,488,4,0,2,0,3,2,0,0,4,2,0,1,0,0,1,0,7,0,22
1994Q4,491,4,0,0,2,1,2,0,0,0,0,0,2,0,0,12,0,15,0,34
1994Q4,497,4,17,4,1,19,13,1,0,22,12,8,5,0,0,12,0,69,0,183
1994Q4,499,4,2,2,2,4,2,0,0,7,4,0,1,0,0,3,0,19,0,46
1994Q4,501,5,3,9,2,4,2,1,0,12,16,1,8,0,1,5,0,11,0,75
1994Q4,502,5,3,0,1,0,0,0,0,1,6,1,4,0,0,2,0,6,0,24
1994Q4,503,5,0,2,3,1,2,0,0,9,18,2,2,0,0,2,0,15,0,56
1994Q4,504,5,4,4,3,7,4,0,0,20,12,4,2,0,0,0,0,12,0,72
1994Q4,505,5,1,1,0,1,6,0,0,1,9,2,1,0,0,7,0,8,0,37
1994Q4,506,5,1,7,1,2,2,0,0,14,15,6,5,0,0,10,0,10,0,73
1994Q4,511,5,3,10,5,6,8,0,1,28,15,3,2,0,0,8,1,25,0,115
1994Q4,512,5,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,0,6
1994Q4,513,5,4,9,1,3,1,4,0,23,15,4,5,0,0,8,0,30,0,107
1994Q4,514,5,3,9,3,2,7,0,0,4,7,6,4,0,1,5,0,29,0,80
1994Q4,515,5,3,2,3,4,3,0,0,9,2,1,3,1,1,9,0,17,0,58
1994Q4,516,5,11,6,5,10,8,0,1,14,9,4,1,0,1,13,0,28,0,111
1994Q4,517,5,3,15,7,4,7,0,0,17,25,3,5,0,0,9,0,32,0,127
1994Q4,519,5,8,7,6,3,6,0,0,25,13,6,17,0,0,13,0,41,0,145
1994Q4,521,5,2,6,5,3,1,1,0,8,20,3,3,0,1,8,0,12,0,73
1994Q4,523,5,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,7
1994Q4,524,5,0,1,2,3,1,0,0,18,6,2,1,0,1,10,0,10,0,55
1994Q4,525,5,7,7,2,8,3,0,3,37,26,14,5,0,0,21,0,44,0,177
1994Q4,527,5,1,1,3,0,0,0,0,2,4,1,0,0,0,1,0,2,0,15
1994Q4,529,5,16,3,7,6,2,0,2,21,36,7,23,0,0,9,0,42,0,174
1994Q4,541,5,1,2,1,2,0,0,0,3,39,5,7,0,0,9,0,8,0,77
1994Q4,551,5,2,4,6,1,1,0,0,6,18,3,6,0,0,5,0,16,0,68
1994Q4,555,5,1,7,3,3,0,0,0,15,4,2,3,0,1,1,0,7,0,47
1994Q4,557,5,5,7,5,10,13,0,1,14,13,7,2,0,0,6,0,26,0,109
1994Q4,558,5,5,10,1,8,2,0,0,16,12,6,10,0,0,14,0,24,0,108
1994Q4,559,5,3,0,5,0,0,0,0,0,6,3,2,0,0,1,0,6,0,26
1994Q4,561,5,5,0,2,0,0,0,0,1,8,2,0,0,0,3,0,6,0,27
1994Q4,562,5,0,7,6,1,0,0,1,3,14,2,0,0,0,3,0,11,0,48
1994Q4,563,5,4,18,14,5,6,0,0,25,21,8,3,1,2,29,0,26,0,162
1994Q4,565,5,3,2,3,5,4,0,0,4,11,2,0,0,0,7,0,9,0,50
1994Q4,567,5,1,20,12,7,4,0,2,22,19,11,5,0,0,19,0,16,1,139
1994Q4,569,5,4,1,3,1,1,0,0,6,6,0,2,0,0,2,0,12,0,38
1994Q4,581,5,1,3,3,0,0,0,0,1,8,6,1,0,0,5,0,6,0,34
1994Q4,583,5,3,4,5,1,2,0,1,1,10,3,0,0,0,3,0,5,0,38
1994Q4,584,5,0,1,1,0,0,0,0,4,13,3,3,0,0,0,0,10,0,35
1994Q4,585,5,1,13,10,3,1,0,0,9,22,2,6,0,0,15,0,32,0,114
1994Q4,587,5,0,3,1,0,0,0,0,9,17,3,5,0,0,4,0,23,0,65
1994Q4,589,5,1,0,2,1,0,0,0,7,6,4,1,0,0,1,0,2,0,25
1994Q4,599,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3
1994Q4,600,6,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,1,0,8
1994Q4,604,6,0,0,0,0,0,0,0,0,11,0,1,0,0,1,0,4,0,17
1994Q4,609,6,0,0,0,0,0,0,1,1,13,1,2,0,0,1,0,3,0,22
1994Q4,615,6,0,5,1,1,0,0,0,0,19,2,1,0,0,3,0,5,0,37
1994Q4,621,6,0,5,1,0,0,0,0,1,8,0,0,0,0,3,0,2,0,20
1994Q4,622,6,0,16,1,3,1,0,0,3,26,5,3,0,0,3,0,23,0,84
1994Q4,625,6,1,7,0,1,0,0,1,1,6,1,4,0,0,6,0,11,0,39
1994Q4,626,6,1,6,0,4,2,1,1,1,5,1,0,0,0,2,0,8,0,32
1994Q4,627,6,0,8,1,1,0,0,0,0,3,3,3,0,0,4,0,10,0,33
1994Q4,628,6,1,14,0,1,4,0,1,9,12,3,2,0,0,7,0,33,0,87
1994Q4,629,6,0,13,1,1,0,0,3,4,1,5,4,0,0,3,0,7,0,42
1994Q4,631,6,0,5,2,2,0,0,0,1,7,2,3,0,0,1,0,4,0,27
1994Q4,632,6,3,15,3,1,1,0,1,4,45,3,9,2,0,10,0,22,0,119
1994Q4,635,6,0,6,0,1,2,0,0,6,8,4,4,0,0,1,0,6,0,38
1994Q4,636,6,5,11,3,20,10,1,0,51,50,9,10,4,1,17,0,15,2,209
1994Q4,637,6,4,3,2,5,2,0,0,6,22,2,5,1,0,6,0,8,0,66
1994Q4,638,6,2,8,0,9,6,1,2,16,6,1,4,1,0,10,0,14,0,80
1994Q4,639,6,1,4,0,6,3,0,0,17,10,3,3,0,0,5,0,23,0,75
1994Q4,642,6,0,6,0,6,4,1,1,2,23,2,3,0,0,4,0,17,0,69
1994Q4,643,6,2,27,2,22,4,0,1,12,49,13,15,0,0,12,0,36,0,195
1994Q4,644,6,3,9,1,4,2,0,1,12,29,3,6,2,0,11,0,20,0,103
1994Q4,645,6,4,11,4,21,14,0,4,22,105,12,12,1,0,13,0,33,0,256
1994Q4,646,6,12,9,2,28,4,0,2,31,85,10,16,3,0,21,0,39,1,263
1994Q4,647,6,11,2,1,8,2,0,0,15,33,9,1,1,0,12,0,12,0,107
1994Q4,649,6,7,10,1,10,3,0,0,27,21,6,2,0,0,18,0,33,0,138
1994Q4,665,6,6,10,8,17,6,0,4,18,78,12,15,2,0,13,0,38,0,227
1994Q4,666,6,11,5,3,23,6,0,1,34,76,14,8,2,0,22,0,42,1,248
1994Q4,667,6,1,5,3,10,3,0,0,16,24,9,3,0,0,21,0,24,1,120
1994Q4,668,6,0,6,2,7,2,1,0,9,13,5,3,2,2,45,0,28,1,126
1994Q4,669,6,5,5,0,16,4,0,4,18,8,7,4,0,0,17,0,41,0,129
1994Q4,671,6,4,8,3,11,4,0,0,9,54,8,11,1,0,14,0,40,3,170
1994Q4,672,6,6,12,6,17,5,0,1,7,119,9,10,0,1,16,0,44,0,253
1994Q4,674,6,4,5,0,5,3,0,0,7,28,4,4,1,0,5,0,16,0,82
1994Q4,675,6,4,7,1,8,4,0,2,3,60,9,5,1,1,2,0,35,0,142
1994Q4,676,6,0,9,2,24,7,0,0,15,47,5,10,3,0,18,0,27,0,167
1994Q4,677,6,1,13,5,19,6,0,1,16,22,10,10,0,1,7,0,31,0,142
1994Q4,678,6,3,5,3,16,4,1,0,12,8,1,1,0,0,6,0,29,0,89
1994Q4,679,6,2,3,2,3,1,0,1,6,4,0,0,0,0,2,0,7,0,31
1994Q4,691,6,4,4,1,9,5,0,0,4,31,4,7,0,3,7,0,12,1,92
1994Q4,692,6,2,4,0,6,3,0,0,0,21,3,4,0,1,7,0,25,0,76
1994Q4,693,6,0,3,0,2,1,0,0,0,7,1,2,0,0,0,0,4,0,20
1994Q4,694,6,4,0,1,4,1,0,0,1,5,0,2,0,1,1,0,4,0,24
1994Q4,695,6,1,5,1,2,0,0,0,1,9,2,1,0,0,4,0,16,0,42
1994Q4,696,6,1,7,0,8,1,0,0,2,16,8,4,0,1,3,0,18,0,69
1994Q4,697,6,2,20,6,14,3,0,2,20,27,8,6,2,1,15,0,38,0,164
1994Q4,699,6,1,8,1,15,7,0,1,24,12,4,6,0,0,4,0,42,0,125
1994Q4,700,7,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,4
1994Q4,701,7,7,12,8,9,6,0,0,10,82,14,39,3,2,37,0,40,0,269
1994Q4,702,7,3,4,3,4,6,0,0,4,31,3,4,1,1,19,0,27,0,110
1994Q4,703,7,2,2,2,1,2,0,0,0,16,1,2,1,0,14,0,7,0,50
1994Q4,704,7,4,0,0,4,4,0,0,0,6,4,2,0,0,1,0,8,0,33
1994Q4,705,7,2,1,0,4,1,0,0,1,7,0,3,0,0,0,0,13,0,32
1994Q4,706,7,8,5,1,4,5,0,0,1,22,3,3,0,0,6,0,27,0,85
1994Q4,707,7,0,9,0,4,2,0,0,1,4,1,2,0,1,2,0,5,0,31
1994Q4,708,7,3,7,3,15,14,0,0,7,18,2,3,0,1,6,0,27,0,106
1994Q4,709,7,2,11,0,19,15,0,0,25,15,6,7,0,2,13,0,33,0,148
1994Q4,711,7,9,4,5,12,1,0,0,5,21,3,7,2,1,17,0,22,0,109
1994Q4,714,7,10,5,2,3,1,0,0,7,9,6,6,2,1,76,0,15,1,144
1994Q4,715,7,0,2,3,4,3,0,0,2,20,3,3,0,3,4,0,26,1,74
1994Q4,719,7,1,7,3,22,4,0,0,11,17,8,3,0,2,9,0,27,0,114
1994Q4,721,7,9,7,2,6,0,0,0,2,16,0,5,1,0,7,0,17,0,72
1994Q4,722,7,3,0,1,2,2,0,1,3,19,3,3,1,0,3,0,10,0,51
1994Q4,723,7,1,3,2,4,3,0,1,13,22,9,2,1,1,9,0,29,0,100
1994Q4,724,7,2,1,2,6,1,0,0,4,13,4,1,0,0,2,0,9,0,45
1994Q4,725,7,0,1,0,3,2,0,0,2,9,5,1,0,2,3,0,6,0,34
1994Q4,726,7,0,1,0,4,1,0,0,0,5,0,2,0,0,2,0,1,0,16
1994Q4,727,7,1,3,1,9,2,0,1,6,15,4,3,0,4,5,0,10,0,64
1994Q4,728,7,1,12,0,13,10,0,0,19,15,16,8,1,1,7,0,25,0,128
1994Q4,729,7,2,5,0,12,5,1,0,20,26,10,15,1,1,20,0,18,0,136
1994Q4,731,7,5,8,3,1,1,0,0,2,14,3,3,0,1,5,0,6,0,52
1994Q4,732,7,2,8,0,2,2,0,0,6,29,4,2,0,1,0,0,20,0,76
1994Q4,733,7,3,9,7,10,3,1,0,11,32,5,2,0,0,6,0,31,0,120
1994Q4,734,7,2,5,2,2,2,0,0,1,8,4,1,0,0,3,0,16,0,46
1994Q4,735,7,1,8,1,9,1,0,0,7,15,4,3,0,1,6,0,21,0,77
1994Q4,736,7,0,3,2,9,3,0,0,4,7,2,3,0,0,5,0,12,1,51
1994Q4,737,7,3,14,3,30,10,1,1,15,23,5,6,0,6,8,0,32,0,157
1994Q4,738,7,2,3,2,18,5,0,1,25,19,11,6,0,2,12,0,31,0,137
1994Q4,739,7,2,4,2,13,3,0,1,29,27,14,5,1,2,20,0,24,0,147
1994Q4,741,7,1,8,10,6,4,0,1,9,22,5,6,0,0,11,0,29,1,113
1994Q4,742,7,0,3,1,9,7,0,1,6,18,4,2,0,0,5,0,19,1,76
1994Q4,743,7,2,6,0,2,3,0,3,4,14,4,5,1,0,7,0,18,0,69
1994Q4,745,7,3,7,0,20,3,1,1,12,9,2,4,1,1,5,0,21,0,90
1994Q4,746,7,1,12,2,9,5,0,1,27,8,0,4,0,1,2,0,14,0,86
1994Q4,747,7,1,5,1,7,4,0,0,5,10,1,4,0,1,2,0,14,0,55
1994Q4,748,7,1,2,1,4,1,0,0,5,3,5,1,1,0,4,0,14,0,42
1994Q4,749,7,0,3,0,4,2,0,1,4,6,4,1,0,0,1,0,12,0,38
1994Q4,758,7,0,4,0,7,4,0,0,6,2,0,0,0,0,3,0,9,0,35
1994Q4,759,7,0,2,0,4,1,0,0,5,1,1,0,0,0,1,0,3,0,18
1994Q4,761,7,3,7,12,6,3,1,1,4,15,4,4,1,1,6,0,20,0,88
1994Q4,762,7,2,7,1,5,2,0,1,12,8,4,1,0,0,8,0,18,0,69
1994Q4,763,7,2,5,1,5,4,0,0,11,13,11,3,0,0,2,0,12,0,69
1994Q4,764,7,0,6,3,8,5,1,0,20,14,10,2,0,3,12,0,26,0,110
1994Q4,765,7,1,2,1,4,1,0,0,3,5,3,0,0,0,4,0,4,0,28
1994Q4,766,7,1,7,4,7,2,0,0,12,6,3,2,0,1,7,0,13,0,65
1994Q4,767,7,1,6,8,10,0,0,0,14,7,3,1,1,0,2,0,13,0,66
1994Q4,768,7,0,1,1,4,3,1,0,7,2,0,3,1,1,2,0,10,0,36
1994Q4,771,7,7,9,5,4,5,0,0,15,13,3,2,1,1,3,0,23,0,91
1994Q4,772,7,3,3,0,6,1,1,0,13,6,2,4,0,0,1,0,5,0,45
1994Q4,773,7,1,7,1,7,1,0,1,12,2,4,3,0,1,2,0,9,0,51
1994Q4,774,7,0,5,5,7,1,1,0,28,5,4,1,0,1,6,0,15,0,79
1994Q4,775,7,0,8,0,0,0,0,0,7,9,3,4,1,0,4,0,3,0,39
1994Q4,776,7,0,7,1,8,3,1,1,12,11,1,0,0,0,2,0,11,0,58
1994Q4,777,7,1,1,1,10,4,0,1,12,3,2,4,0,0,14,0,11,1,65
1994Q4,778,7,0,3,1,2,3,0,0,3,2,1,1,0,0,5,0,11,0,32
1994Q4,779,7,4,1,0,4,2,0,1,9,1,2,3,0,0,1,0,11,0,39
1994Q4,781,7,1,0,1,0,0,0,0,4,1,1,0,0,0,4,0,4,0,16
1994Q4,782,7,2,4,1,3,1,2,1,15,10,5,3,0,0,3,0,12,0,62
1994Q4,783,7,0,5,2,4,3,0,0,11,7,4,3,1,1,9,0,7,0,57
1994Q4,784,7,1,7,3,4,1,0,2,14,1,3,2,0,0,5,0,4,0,47
1994Q4,785,7,0,0,0,2,1,0,0,4,3,0,0,0,0,0,0,3,0,13
1994Q4,786,7,0,1,1,5,2,1,1,4,2,2,2,0,0,2,0,2,0,25
1994Q4,787,7,2,9,0,8,4,0,0,18,5,8,1,0,0,6,0,16,1,78
1994Q4,788,7,1,3,1,4,1,1,0,13,2,3,0,0,0,5,0,5,0,39
1994Q4,789,7,1,0,0,5,3,0,1,4,1,2,2,0,0,1,0,2,0,22
1994Q4,791,7,0,6,1,6,4,0,0,27,7,9,1,0,0,8,0,16,0,85
1994Q4,793,7,1,1,0,0,2,0,0,6,6,2,1,0,0,0,0,6,0,25
1994Q4,794,7,1,5,0,3,1,0,0,14,3,2,1,1,0,6,0,17,0,54
1994Q4,795,7,3,4,5,2,6,0,0,5,2,5,3,0,0,19,0,11,0,65
1994Q4,796,7,0,0,0,3,1,0,0,0,2,2,1,0,0,6,0,5,0,20
1994Q4,797,7,0,3,0,1,0,0,0,2,4,1,3,0,1,1,0,8,0,24
1994Q4,800,8,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
1994Q4,801,8,0,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,7
1994Q4,802,8,0,4,2,0,1,0,0,2,6,2,5,0,0,3,0,2,0,27
1994Q4,803,8,0,2,1,0,0,0,0,3,4,0,3,0,0,1,0,1,0,15
1994Q4,804,8,0,3,0,0,0,0,0,2,7,0,2,0,0,1,0,1,0,16
1994Q4,805,8,0,3,3,2,0,0,0,2,11,0,3,0,0,4,0,5,0,33
1994Q4,806,8,0,2,1,0,0,0,0,5,4,1,8,0,0,1,0,2,0,24
1994Q4,807,8,0,6,0,2,1,0,1,2,10,1,4,0,0,1,0,8,0,36
1994Q4,808,8,0,7,0,0,0,0,0,0,9,1,1,0,0,0,1,3,0,22
1994Q4,809,8,0,2,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,10
1994Q4,811,8,0,11,2,1,1,0,0,2,10,0,8,0,0,2,1,5,0,43
1994Q4,812,8,0,4,0,0,0,0,0,2,3,2,0,0,0,0,1,1,0,13
1994Q4,813,8,0,5,1,0,1,0,0,0,13,0,3,0,0,2,0,0,0,25
1994Q4,814,8,0,2,0,0,0,0,0,1,8,2,1,0,0,0,0,4,0,18
1994Q4,815,8,0,2,0,0,0,0,0,3,9,3,0,0,0,1,0,7,0,25
1994Q4,816,8,0,14,1,5,2,0,0,0,64,7,6,0,0,3,2,42,0,146
1994Q4,817,8,8,4,2,4,6,0,0,8,18,4,11,3,0,21,0,2,0,91
1994Q4,818,8,1,0,0,0,0,0,0,0,3,2,1,0,0,1,0,4,0,12
1994Q4,819,8,0,1,1,0,0,0,0,1,3,1,2,0,0,1,0,1,0,11
1994Q4,821,8,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,3,0,9
1994Q4,822,8,2,8,1,2,0,0,0,2,8,1,2,0,0,0,0,7,0,33
1994Q4,823,8,1,0,1,2,0,0,0,10,11,2,6,1,0,7,0,3,0,44
1994Q4,824,8,0,3,0,0,2,0,0,1,5,2,4,0,0,3,0,4,0,24
1994Q4,825,8,0,3,1,1,1,0,0,0,8,2,1,0,0,0,0,1,0,18
1994Q4,826,8,0,3,0,1,1,0,0,0,13,1,3,0,0,3,0,3,0,28
1994Q4,827,8,1,10,2,5,3,0,0,4,31,7,5,0,1,2,0,22,0,93
1994Q4,828,8,2,1,2,0,0,0,0,9,6,1,4,0,1,4,0,6,0,36
