Quarter,REPORTING  DISTRICT,DIVISION,BURG  BUS-,BURG  RES-,BURG  OTH-,ROBB  ST-,ROBB  OTH-,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE  THEFT,AUTO  THEFT,BUNCO,TOTAL
1993Q4,251,2,3,4,3,11,4,0,3,25,31,4,7,1,2,8,0,29,0,135
1993Q4,252,2,6,3,3,3,6,0,0,19,9,6,6,2,0,10,0,9,1,83
1993Q4,256,2,10,2,0,13,4,1,0,24,6,3,2,0,0,9,0,8,0,82
1993Q4,257,2,1,6,3,15,2,0,1,14,17,5,1,0,1,11,0,12,0,89
1993Q4,261,2,5,7,7,7,4,0,0,18,6,8,2,0,0,5,0,26,0,95
1993Q4,262,2,5,2,2,1,1,0,0,18,7,0,4,3,0,2,0,8,0,53
1993Q4,264,2,3,2,0,6,2,0,1,10,12,2,2,1,0,7,0,9,0,57
1993Q4,266,2,5,1,4,19,6,0,0,24,4,4,3,2,0,17,1,9,0,99
1993Q4,267,2,2,4,0,15,3,0,0,26,1,3,2,0,0,3,0,12,0,71
1993Q4,269,2,0,5,0,9,5,0,2,20,6,4,3,1,1,6,0,10,0,72
1993Q4,271,2,15,13,0,24,6,0,0,13,17,9,7,2,1,3,0,27,0,137
1993Q4,272,2,9,0,0,7,5,0,0,14,6,4,2,0,1,0,0,13,0,61
1993Q4,273,2,8,7,1,17,3,0,0,12,10,3,3,0,0,3,0,21,0,88
1993Q4,275,2,5,9,1,15,8,4,0,15,13,9,5,1,1,8,0,25,0,119
1993Q4,276,2,2,1,0,9,4,0,0,23,12,4,0,0,1,0,0,16,0,72
1993Q4,279,2,0,4,3,5,1,0,0,2,10,3,2,1,0,3,0,10,0,44
1993Q4,281,2,2,2,0,14,7,1,1,10,4,3,3,0,0,5,0,20,0,72
1993Q4,282,2,3,12,1,26,6,0,1,13,3,6,7,0,0,5,0,28,0,111
1993Q4,286,2,8,11,1,8,5,1,0,16,8,7,2,0,0,4,0,13,0,84
1993Q4,289,2,1,6,2,2,2,0,0,5,4,2,1,0,0,0,0,5,0,30
1993Q4,291,2,5,8,2,9,2,1,0,6,10,5,4,0,0,5,0,13,0,70
1993Q4,292,2,4,1,1,13,3,0,0,6,4,0,1,0,0,0,1,13,0,47
1993Q4,296,2,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,3,0,9
1993Q4,299,2,6,3,4,6,4,0,0,7,2,3,3,0,0,1,0,7,0,46
1993Q4,300,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1993Q4,309,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,6
1993Q4,311,3,2,0,0,1,1,0,0,5,3,1,1,0,0,0,0,6,0,20
1993Q4,312,3,0,1,0,1,0,0,0,0,2,0,2,0,0,1,0,4,0,11
1993Q4,313,3,1,3,0,3,3,3,0,9,1,5,0,0,0,0,0,18,0,46
1993Q4,314,3,0,9,4,6,1,2,1,16,5,8,2,0,0,3,0,16,0,73
1993Q4,315,3,0,13,5,13,2,0,2,6,6,2,2,0,0,1,1,6,0,59
1993Q4,316,3,1,3,0,15,2,1,1,13,10,4,0,0,0,2,0,10,0,62
1993Q4,317,3,0,6,1,10,4,2,1,17,2,3,2,1,0,2,2,11,0,64
1993Q4,318,3,0,5,0,13,4,1,0,8,2,0,1,0,0,3,1,21,0,59
1993Q4,319,3,4,17,7,12,5,0,0,14,27,9,7,0,0,2,1,23,0,128
1993Q4,326,3,0,7,4,11,3,0,1,24,11,5,3,1,0,5,3,14,0,92
1993Q4,327,3,1,13,5,9,2,0,0,9,33,7,1,0,0,3,4,29,0,116
1993Q4,328,3,3,34,8,16,5,0,3,3,39,18,3,0,0,11,12,22,0,177
1993Q4,329,3,0,2,2,3,1,0,0,0,3,2,0,0,0,1,0,5,0,19
1993Q4,331,3,5,5,5,10,7,0,2,13,4,3,0,0,0,2,1,10,0,67
1993Q4,332,3,2,4,6,10,0,1,0,18,2,4,0,0,1,1,0,14,0,63
1993Q4,333,3,4,1,1,14,12,0,0,17,10,2,1,0,1,4,1,21,0,89
1993Q4,334,3,5,5,1,11,10,1,3,19,10,7,3,1,1,4,0,15,0,96
1993Q4,335,3,4,2,3,4,1,1,1,10,4,4,1,0,0,1,0,12,0,48
1993Q4,336,3,5,6,1,5,2,0,0,14,2,3,1,0,0,2,1,7,0,49
1993Q4,337,3,1,6,1,13,3,0,0,19,4,3,1,0,0,8,1,20,0,80
1993Q4,338,3,0,5,2,11,2,0,0,4,15,10,1,1,0,14,4,29,0,98
1993Q4,351,3,0,0,3,3,1,0,0,5,3,0,1,1,0,6,0,2,0,25
1993Q4,353,3,1,6,2,4,4,0,0,4,3,1,3,0,0,0,0,7,0,35
1993Q4,354,3,2,3,1,8,3,2,0,19,2,2,0,0,2,4,0,20,0,68
1993Q4,355,3,1,6,1,12,9,3,0,19,9,7,5,1,0,4,1,16,0,94
1993Q4,356,3,2,8,3,20,3,1,1,23,2,2,4,1,0,14,0,13,0,97
1993Q4,357,3,0,9,1,9,1,3,1,22,28,12,5,1,0,6,1,35,1,135
1993Q4,358,3,4,24,33,10,3,0,2,3,98,67,30,1,0,124,25,33,1,458
1993Q4,359,3,3,1,1,4,3,0,0,1,12,4,1,0,0,1,0,14,0,45
1993Q4,361,3,3,12,3,6,3,1,0,33,23,7,3,0,0,28,0,18,0,140
1993Q4,362,3,1,4,4,8,4,1,2,22,20,7,1,0,0,12,0,31,0,117
1993Q4,363,3,5,11,15,21,16,0,3,20,19,12,22,3,4,45,2,48,2,248
1993Q4,373,3,1,3,4,6,4,1,0,4,7,5,2,1,0,5,0,6,0,49
1993Q4,374,3,3,1,1,4,0,0,0,5,4,2,1,0,0,3,1,9,0,34
1993Q4,375,3,0,5,3,16,7,1,1,25,14,4,5,0,2,7,0,17,0,107
1993Q4,376,3,2,10,2,18,12,1,1,21,7,5,3,1,0,9,3,22,0,117
1993Q4,377,3,0,13,0,25,3,1,0,39,16,5,1,1,3,13,2,48,2,172
1993Q4,378,3,1,0,1,8,2,0,0,3,13,4,3,4,0,7,1,27,0,74
1993Q4,391,3,0,6,5,2,0,0,0,9,5,6,6,0,0,5,0,20,0,64
1993Q4,393,3,23,14,7,16,10,1,1,21,11,9,7,1,0,8,0,34,0,163
1993Q4,394,3,2,1,1,11,0,0,0,9,4,2,1,0,0,7,1,10,0,49
1993Q4,395,3,3,9,2,16,9,2,4,15,4,6,2,0,1,7,0,15,0,95
1993Q4,397,3,11,19,11,15,1,5,3,30,13,12,9,2,1,17,0,38,0,187
1993Q4,398,3,7,20,5,30,7,1,4,30,31,10,2,1,2,12,1,38,0,201
1993Q4,399,3,9,3,2,5,2,0,0,5,5,3,1,0,2,17,0,16,0,70
1993Q4,400,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1993Q4,401,4,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,3,0,8
1993Q4,402,4,0,2,0,0,1,0,0,1,5,0,2,0,0,2,1,6,0,20
1993Q4,403,4,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4
1993Q4,404,4,2,5,0,2,1,0,0,2,6,4,1,0,0,3,3,7,0,36
1993Q4,405,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1993Q4,406,4,0,6,0,0,3,0,0,2,15,1,0,0,0,1,0,9,0,37
1993Q4,407,4,0,4,0,2,4,1,2,10,9,5,0,0,0,0,0,13,0,50
1993Q4,408,4,0,2,1,7,4,0,0,1,7,5,2,0,0,3,1,3,0,36
1993Q4,409,4,0,11,0,4,5,0,1,10,8,11,2,0,0,1,1,13,0,67
1993Q4,411,4,3,0,2,5,1,0,0,3,7,10,1,0,0,3,0,7,0,42
1993Q4,412,4,5,1,0,3,3,0,0,3,4,0,2,0,0,4,0,15,0,40
1993Q4,413,4,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,4,0,10
1993Q4,414,4,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,7,0,12
1993Q4,415,4,2,2,6,6,3,0,0,11,14,5,3,0,2,4,1,23,0,82
1993Q4,416,4,0,6,2,2,1,0,0,7,6,9,0,0,0,0,0,9,0,42
1993Q4,421,4,3,6,2,1,1,0,0,6,10,4,1,1,0,2,0,14,0,51
1993Q4,422,4,0,9,3,3,4,0,0,8,11,4,4,2,1,6,0,24,0,79
1993Q4,423,4,0,4,2,1,2,0,0,6,5,0,0,0,1,3,2,14,0,40
1993Q4,424,4,1,9,1,4,0,0,0,10,9,6,4,0,0,6,0,21,0,71
1993Q4,427,4,2,1,5,2,3,1,0,12,8,7,1,0,0,8,0,14,0,64
1993Q4,428,4,5,1,1,4,5,0,0,9,10,3,1,1,0,7,1,12,0,60
1993Q4,429,4,0,6,2,2,2,0,0,11,6,5,4,0,1,2,1,9,0,51
1993Q4,437,4,3,4,0,0,0,1,0,3,8,6,0,0,1,2,0,16,0,44
1993Q4,438,4,1,5,2,5,3,0,1,14,10,4,3,0,0,0,1,17,0,66
1993Q4,439,4,4,7,2,3,1,1,0,11,15,3,0,0,0,3,0,28,0,78
1993Q4,441,4,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,6
1993Q4,442,4,0,1,0,1,0,0,0,1,3,7,0,0,0,0,1,2,0,16
1993Q4,443,4,1,1,0,7,1,0,0,2,25,12,11,0,0,12,0,49,0,121
1993Q4,445,4,0,0,0,0,0,0,0,2,1,3,0,0,0,2,0,6,0,14
1993Q4,448,4,2,9,3,10,1,0,0,14,6,2,2,0,0,2,1,10,0,62
1993Q4,449,4,1,1,0,3,1,0,2,11,2,5,0,0,0,7,0,15,0,48
1993Q4,451,4,2,3,4,3,0,0,1,12,6,6,1,0,1,3,0,11,0,53
1993Q4,452,4,2,6,0,2,2,0,0,8,6,1,0,1,0,4,0,9,0,41
1993Q4,453,4,0,5,0,11,2,0,2,2,4,6,1,0,1,5,1,10,0,50
1993Q4,455,4,8,4,2,2,4,0,0,10,14,6,2,3,1,3,1,20,0,80
1993Q4,457,4,3,5,2,6,8,0,2,15,23,9,2,0,0,15,0,29,0,119
1993Q4,459,4,0,11,1,5,3,0,0,11,7,7,2,0,0,1,0,17,0,65
1993Q4,462,4,4,4,3,0,1,0,0,6,28,2,0,1,0,0,0,9,0,58
1993Q4,463,4,8,8,4,15,5,1,1,26,47,14,4,5,3,10,4,38,0,193
1993Q4,466,4,4,8,4,11,4,0,0,14,16,3,2,1,0,2,0,11,0,80
1993Q4,467,4,4,5,2,4,1,0,2,6,14,8,1,0,0,9,1,25,0,82
1993Q4,468,4,4,3,1,7,2,1,0,15,13,3,1,0,0,5,2,32,0,89
1993Q4,469,4,5,1,1,5,0,0,0,2,7,3,0,0,0,1,2,31,0,58
1993Q4,471,4,14,7,6,3,4,0,2,10,14,21,3,0,0,6,0,21,0,111
1993Q4,473,4,0,3,1,10,3,1,0,5,6,3,1,0,0,6,1,13,0,53
1993Q4,477,4,0,9,5,10,4,0,0,16,10,3,3,1,0,5,0,19,0,85
1993Q4,478,4,1,2,1,9,6,1,0,9,2,2,0,1,2,4,0,18,0,58
1993Q4,479,4,3,0,1,2,1,0,0,10,7,6,0,0,0,3,0,16,0,49
1993Q4,483,4,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,5
1993Q4,487,4,0,0,0,8,0,1,0,3,3,0,0,0,0,0,0,6,0,21
1993Q4,488,4,0,5,0,1,2,1,0,6,0,2,1,1,0,1,0,9,0,29
1993Q4,491,4,1,0,1,5,0,0,0,2,8,1,1,0,0,9,0,9,0,37
1993Q4,497,4,27,2,4,14,7,3,0,23,15,13,7,0,0,5,0,61,0,181
1993Q4,499,4,6,2,1,5,3,0,0,4,0,7,1,0,0,1,0,20,0,50
1993Q4,500,5,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,4
1993Q4,501,5,1,11,1,5,4,2,0,24,9,9,5,0,1,3,2,10,0,87
1993Q4,502,5,5,0,2,1,2,0,0,1,5,1,3,0,0,7,0,2,0,29
1993Q4,503,5,2,6,1,3,1,0,0,12,15,5,3,0,1,4,3,20,0,76
1993Q4,504,5,6,3,1,4,7,0,2,18,10,1,5,1,1,5,3,10,0,77
1993Q4,505,5,4,5,1,3,0,0,2,8,6,2,0,0,0,0,2,4,0,37
1993Q4,506,5,1,4,3,2,1,0,0,14,7,4,5,0,0,10,3,8,0,62
1993Q4,511,5,8,11,1,3,7,0,0,14,15,5,5,0,1,7,3,31,0,111
1993Q4,512,5,2,2,0,1,1,0,0,2,2,1,0,0,0,0,0,4,0,15
1993Q4,513,5,10,8,6,17,4,0,1,24,10,10,5,0,0,8,3,32,0,138
1993Q4,514,5,3,7,8,5,7,0,1,9,12,4,2,0,0,1,3,30,0,92
1993Q4,515,5,2,8,6,1,6,0,1,8,17,2,4,0,0,5,4,23,0,87
1993Q4,516,5,12,12,7,7,11,1,0,24,25,4,2,1,0,11,3,29,0,149
1993Q4,517,5,10,10,1,7,10,0,1,8,18,7,4,4,0,15,1,31,0,127
1993Q4,519,5,9,16,8,8,4,2,0,13,14,9,12,0,0,10,3,44,0,152
1993Q4,521,5,1,3,2,1,2,0,1,10,22,2,2,0,0,6,3,11,0,66
1993Q4,523,5,0,0,1,1,0,0,0,5,0,0,0,0,0,1,0,0,0,8
1993Q4,524,5,3,3,4,5,1,0,0,12,11,5,3,0,0,4,1,15,0,67
1993Q4,525,5,13,26,14,13,6,0,1,39,26,11,4,0,0,19,7,51,0,230
1993Q4,527,5,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,2,0,9
1993Q4,529,5,24,5,7,16,9,2,3,25,18,11,10,2,0,8,0,37,0,177
1993Q4,541,5,4,2,2,3,2,0,0,5,10,1,2,0,0,7,0,14,0,52
1993Q4,551,5,0,2,5,1,0,0,0,1,12,0,4,0,0,3,3,16,0,47
1993Q4,555,5,0,7,1,2,1,1,0,13,3,3,2,0,0,3,5,8,0,49
1993Q4,557,5,5,12,5,5,5,0,0,16,22,5,4,0,1,11,7,17,1,116
1993Q4,558,5,8,14,5,16,6,1,5,25,19,11,11,0,0,16,4,39,0,180
1993Q4,559,5,0,0,2,0,0,0,0,6,1,2,4,0,0,1,0,4,0,20
1993Q4,561,5,1,2,0,0,0,0,0,3,2,0,1,0,0,0,0,5,0,14
1993Q4,562,5,1,1,3,0,0,0,0,6,10,2,3,0,0,2,0,12,0,40
1993Q4,563,5,4,23,11,6,5,0,0,31,30,2,5,1,1,22,9,41,1,192
1993Q4,565,5,2,9,0,4,0,2,0,7,6,3,1,1,1,4,1,9,0,50
1993Q4,567,5,5,17,5,9,5,0,2,33,9,6,7,2,1,13,8,27,1,150
1993Q4,569,5,6,0,3,1,0,0,0,7,11,0,6,0,0,4,1,11,0,50
1993Q4,581,5,5,1,3,1,0,0,1,1,5,2,2,0,0,1,0,5,0,27
1993Q4,583,5,1,2,1,0,1,0,2,6,6,1,0,0,0,6,0,6,0,32
1993Q4,584,5,0,1,5,0,0,0,0,4,6,1,3,0,0,4,3,23,0,50
1993Q4,585,5,1,13,20,4,1,0,0,13,27,7,4,0,0,11,8,38,0,147
1993Q4,587,5,0,7,8,1,1,0,2,8,10,3,7,0,0,6,3,13,0,69
1993Q4,589,5,0,3,2,0,0,0,0,2,5,3,5,0,0,5,1,4,0,30
1993Q4,599,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
1993Q4,600,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1993Q4,604,6,1,2,1,1,0,0,0,0,6,1,1,0,0,1,0,2,0,16
1993Q4,609,6,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,3,0,9
1993Q4,615,6,0,7,2,1,0,0,0,2,18,3,0,0,0,2,1,9,0,45
1993Q4,621,6,0,2,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,8
1993Q4,622,6,0,10,6,7,7,0,2,2,23,3,5,1,0,4,3,12,0,85
1993Q4,625,6,0,8,2,1,2,0,1,3,9,4,2,1,0,4,0,8,0,45
1993Q4,626,6,1,11,2,0,0,0,0,0,17,3,1,1,0,2,2,13,0,53
1993Q4,627,6,0,12,3,0,1,0,0,2,15,0,0,0,0,3,1,13,0,50
1993Q4,628,6,1,18,1,4,3,0,0,5,41,4,2,0,0,18,1,29,0,127
1993Q4,629,6,3,11,8,2,0,0,1,7,20,6,5,0,0,5,4,12,1,85
1993Q4,631,6,1,7,0,0,0,0,0,1,1,0,2,0,0,2,0,2,0,16
1993Q4,632,6,3,15,5,5,7,0,1,4,19,7,9,0,0,9,1,13,0,98
1993Q4,635,6,0,5,3,2,0,0,1,3,15,3,0,0,0,3,1,10,0,46
1993Q4,636,6,10,27,2,32,12,1,2,46,68,15,12,3,1,21,2,24,1,279
1993Q4,637,6,4,1,4,7,3,0,1,6,14,1,4,3,0,6,0,15,0,69
1993Q4,638,6,4,3,1,8,10,0,2,17,14,1,1,0,0,6,0,26,1,94
1993Q4,639,6,3,13,1,12,2,0,1,15,21,3,3,0,0,2,1,19,0,96
1993Q4,642,6,2,21,4,3,2,0,2,3,13,0,7,2,0,9,3,13,0,84
1993Q4,643,6,6,23,5,23,5,0,1,17,50,9,15,1,0,20,4,39,1,219
1993Q4,644,6,4,17,0,12,3,0,1,6,26,4,7,0,0,4,0,30,0,114
1993Q4,645,6,14,37,8,33,13,0,3,25,153,8,16,4,1,19,2,44,0,380
1993Q4,646,6,15,9,13,20,8,1,2,28,92,16,7,4,1,24,5,32,0,277
1993Q4,647,6,5,5,1,10,3,0,2,16,33,8,17,1,0,16,1,28,1,147
1993Q4,649,6,3,6,1,17,6,1,3,26,28,9,5,3,2,18,1,37,0,166
1993Q4,665,6,13,28,3,21,6,0,0,15,76,13,10,4,0,13,2,57,0,261
1993Q4,666,6,11,20,5,34,14,0,1,27,86,10,13,2,2,29,4,44,0,302
1993Q4,667,6,6,8,2,22,7,1,0,21,34,4,2,3,1,33,2,29,1,176
1993Q4,668,6,3,2,1,7,5,0,0,9,9,3,3,2,2,48,0,23,1,118
1993Q4,669,6,6,11,0,26,5,0,2,9,20,5,3,1,0,20,1,38,1,148
1993Q4,671,6,15,16,3,16,2,0,0,5,40,7,11,1,1,16,4,31,0,168
1993Q4,672,6,14,12,5,27,7,0,1,8,103,8,6,2,1,13,3,50,0,260
1993Q4,674,6,4,7,2,13,4,0,0,1,31,2,4,0,0,7,2,28,0,105
1993Q4,675,6,2,16,0,19,5,0,0,7,64,7,3,1,0,6,0,52,0,182
1993Q4,676,6,7,20,3,16,8,0,2,21,61,16,6,0,2,15,2,35,0,214
1993Q4,677,6,13,14,0,18,11,0,2,17,28,7,9,0,0,9,1,31,0,160
1993Q4,678,6,5,8,0,15,4,0,0,8,14,5,0,1,0,2,0,41,0,103
1993Q4,679,6,1,3,0,3,2,0,0,1,2,2,1,0,1,0,0,11,0,27
1993Q4,691,6,10,8,2,14,4,0,1,3,25,0,6,0,2,3,1,28,1,108
1993Q4,692,6,3,11,2,11,5,0,0,0,16,1,3,1,1,3,0,28,0,85
1993Q4,693,6,0,2,1,4,0,0,0,0,3,1,0,0,0,2,0,6,1,20
1993Q4,694,6,3,0,0,2,3,0,0,1,2,1,0,0,0,2,0,7,0,21
1993Q4,695,6,0,4,0,2,1,0,0,0,11,2,1,1,3,0,0,20,0,45
1993Q4,696,6,6,11,2,4,4,0,0,1,6,1,2,1,1,2,2,19,0,62
1993Q4,697,6,5,27,2,35,10,0,0,16,21,6,2,1,2,7,1,58,0,193
1993Q4,699,6,6,4,1,30,7,0,0,30,21,2,1,1,0,5,0,55,0,163
1993Q4,700,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1993Q4,701,7,4,9,1,9,5,0,1,6,38,12,29,14,1,44,6,25,0,204
1993Q4,702,7,2,3,0,12,2,0,0,4,12,6,1,2,0,8,0,17,0,69
1993Q4,703,7,2,1,0,1,0,0,0,0,6,6,0,3,0,4,0,7,0,30
1993Q4,704,7,3,0,0,4,4,0,0,2,10,2,0,0,0,2,1,10,0,38
1993Q4,705,7,3,1,0,8,1,0,0,1,8,8,2,1,1,3,0,23,0,60
1993Q4,706,7,4,11,2,10,5,0,1,3,15,6,7,1,1,9,6,28,0,109
1993Q4,707,7,6,3,5,8,4,0,0,1,6,1,2,0,1,4,3,12,0,56
1993Q4,708,7,0,15,1,15,4,0,0,4,15,3,4,1,0,5,1,37,0,105
1993Q4,709,7,5,6,0,15,9,0,0,18,14,9,3,0,0,11,0,47,0,137
1993Q4,711,7,5,3,1,5,12,1,1,6,21,2,7,4,0,18,1,21,0,108
1993Q4,714,7,3,4,1,4,5,0,0,3,12,4,7,0,0,49,4,29,0,125
1993Q4,715,7,0,6,0,6,2,0,0,4,20,3,2,0,1,5,1,24,0,74
1993Q4,719,7,1,5,1,13,8,0,0,16,13,1,2,3,1,9,2,39,0,114
1993Q4,721,7,3,5,4,8,1,0,1,5,18,1,2,0,1,11,0,15,0,75
1993Q4,722,7,2,0,2,3,0,0,0,1,12,1,4,1,1,1,0,3,0,31
1993Q4,723,7,1,5,1,4,2,0,0,5,24,3,4,0,1,10,2,25,0,87
1993Q4,724,7,1,1,0,6,3,0,0,1,11,3,3,0,0,3,1,14,0,47
1993Q4,725,7,1,1,2,10,1,0,0,3,5,2,0,1,2,2,3,5,0,38
1993Q4,726,7,0,3,0,3,2,0,0,1,5,3,1,0,0,3,0,4,0,25
1993Q4,727,7,1,3,4,17,5,0,0,5,19,1,2,0,0,4,1,20,0,82
1993Q4,728,7,4,1,5,30,14,0,1,19,21,5,1,1,1,8,1,46,0,158
1993Q4,729,7,5,5,6,21,7,1,0,18,29,7,15,2,0,12,0,41,0,169
1993Q4,731,7,3,3,0,3,1,0,1,0,5,0,2,0,1,5,0,10,0,34
1993Q4,732,7,1,9,4,12,5,0,1,3,18,6,4,0,0,3,1,12,0,79
1993Q4,733,7,4,14,7,13,7,1,0,7,15,3,8,0,0,3,1,23,0,106
1993Q4,734,7,1,6,4,10,1,0,0,7,11,1,0,0,2,3,1,21,0,68
1993Q4,735,7,1,2,0,14,4,0,0,9,23,4,5,0,3,2,1,15,0,83
1993Q4,736,7,5,3,2,11,3,0,0,4,3,0,4,0,2,1,0,19,0,57
1993Q4,737,7,4,5,4,28,9,0,1,23,23,9,4,2,4,8,2,48,0,174
1993Q4,738,7,2,8,3,13,9,0,0,26,36,4,7,2,2,6,0,33,1,152
1993Q4,739,7,4,3,2,17,14,0,0,24,27,5,3,1,1,11,1,37,0,150
1993Q4,741,7,0,4,5,12,7,0,1,6,8,2,6,0,0,3,2,29,0,85
1993Q4,742,7,2,4,0,6,4,0,0,11,8,1,2,0,0,6,1,9,0,54
1993Q4,743,7,2,4,5,8,6,1,0,16,3,0,7,0,0,5,3,17,0,77
1993Q4,745,7,4,5,4,10,8,1,1,9,7,8,3,1,1,4,0,27,0,93
1993Q4,746,7,6,8,1,21,5,1,0,23,2,3,1,0,1,2,1,18,0,93
1993Q4,747,7,1,0,2,20,6,1,0,4,12,5,5,0,0,1,1,21,1,80
1993Q4,748,7,5,2,1,9,4,0,0,5,2,3,2,0,1,5,0,17,0,56
1993Q4,749,7,3,2,0,6,2,0,0,4,6,4,0,0,0,1,0,14,0,42
1993Q4,758,7,0,1,0,12,6,0,0,7,3,0,5,0,1,2,0,17,0,54
1993Q4,759,7,1,0,0,8,1,0,0,3,3,1,3,0,0,1,0,11,0,32
1993Q4,761,7,4,8,3,11,10,0,1,11,11,5,5,0,0,5,3,22,0,99
1993Q4,762,7,3,6,1,2,4,0,1,12,9,2,1,1,0,8,2,6,0,58
1993Q4,763,7,3,5,8,3,5,0,0,11,1,1,2,0,0,2,1,7,0,49
1993Q4,764,7,19,8,9,7,8,1,2,14,18,13,3,0,0,18,4,22,1,147
1993Q4,765,7,1,1,0,2,2,0,0,3,2,2,1,1,0,5,0,3,0,23
1993Q4,766,7,0,5,0,8,4,0,1,11,3,2,1,0,0,1,1,10,0,47
1993Q4,767,7,0,2,2,12,6,0,0,14,3,3,5,0,1,5,1,11,0,65
1993Q4,768,7,0,3,1,14,3,1,0,14,1,3,0,0,0,8,0,3,0,51
1993Q4,771,7,4,7,5,9,2,1,2,8,4,3,4,0,0,6,0,14,0,69
1993Q4,772,7,1,3,2,4,2,0,0,11,9,3,2,1,0,1,2,5,0,46
1993Q4,773,7,0,3,0,13,2,0,1,9,6,2,3,0,0,0,0,15,2,56
1993Q4,774,7,1,11,4,13,6,0,1,31,6,5,2,0,1,3,0,18,0,102
1993Q4,775,7,0,4,2,1,0,0,1,4,8,4,0,0,0,4,0,4,0,32
1993Q4,776,7,0,2,3,3,4,1,1,14,3,3,0,0,1,2,1,6,0,44
1993Q4,777,7,1,4,0,4,1,0,1,22,4,2,2,0,0,12,0,10,0,63
1993Q4,778,7,0,0,0,3,7,0,0,5,5,4,0,0,0,6,0,6,0,36
1993Q4,779,7,0,1,0,3,3,0,1,5,5,3,2,0,0,2,0,16,0,41
1993Q4,781,7,0,4,0,3,3,0,0,6,8,2,0,0,0,1,0,2,0,29
1993Q4,782,7,0,23,4,13,6,2,1,18,6,3,3,1,1,3,2,10,0,96
1993Q4,783,7,0,11,1,8,2,1,0,8,4,3,2,1,1,3,1,11,0,57
1993Q4,784,7,0,6,0,5,2,0,0,5,3,2,0,0,0,0,0,9,0,32
1993Q4,785,7,0,0,0,1,2,0,0,4,1,4,0,0,0,1,1,3,0,17
1993Q4,786,7,1,1,0,5,2,0,0,2,2,2,0,0,0,5,0,2,1,23
1993Q4,787,7,2,3,0,11,8,1,1,11,3,1,0,1,0,0,0,13,0,55
1993Q4,788,7,2,3,0,3,4,0,0,7,2,2,1,0,0,3,0,3,0,30
1993Q4,789,7,2,1,0,10,4,0,0,7,2,0,0,0,0,2,0,6,0,34
1993Q4,791,7,9,10,5,14,9,0,1,26,6,2,0,0,0,15,2,16,0,115
1993Q4,793,7,0,2,1,0,1,0,0,4,3,1,1,0,0,1,0,6,0,20
1993Q4,794,7,0,9,4,7,9,0,0,19,6,1,2,0,0,8,2,12,0,79
1993Q4,795,7,3,8,3,12,8,0,3,6,4,10,2,0,0,28,0,6,0,93
1993Q4,796,7,0,14,1,3,2,0,0,0,2,0,1,1,0,1,2,3,0,30
1993Q4,797,7,0,5,4,2,3,1,0,3,1,3,0,1,2,5,1,5,1,37
1993Q4,800,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1993Q4,801,8,1,1,1,0,0,0,0,0,0,1,4,0,0,0,1,2,0,11
1993Q4,802,8,3,5,1,0,0,0,0,0,6,3,1,0,0,6,0,4,0,29
1993Q4,803,8,0,12,0,1,0,0,0,0,7,0,4,0,0,3,0,1,0,28
1993Q4,804,8,0,4,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,11
1993Q4,805,8,0,8,0,1,1,0,0,3,6,2,2,1,0,1,1,6,1,33
1993Q4,806,8,0,5,2,0,1,0,0,1,3,4,5,1,0,3,0,5,0,30
1993Q4,807,8,0,9,0,0,2,0,0,0,2,1,1,0,0,2,0,3,0,20
1993Q4,808,8,0,8,1,2,0,0,2,3,13,2,8,0,0,0,1,2,0,42
1993Q4,809,8,0,1,1,1,0,0,0,1,7,2,1,0,0,0,4,0,0,18
1993Q4,811,8,0,10,1,2,0,0,0,2,9,4,3,0,0,4,2,6,0,43
1993Q4,812,8,0,3,1,0,0,0,0,2,3,0,3,0,0,0,0,1,0,13
1993Q4,813,8,0,4,0,0,0,0,0,0,10,4,3,0,0,4,0,4,0,29
1993Q4,814,8,0,2,2,0,1,0,0,6,3,0,3,0,0,1,1,5,0,24
